id	dtime	proportion_wet	ice_concentration
26113	2015-05-21T08:00:00Z	0.043335	100
26113	2015-05-21T10:00:00Z	0.05111	100
26113	2015-05-21T12:00:00Z	0.076805	100
26113	2015-05-21T14:00:00Z	0.03236	100
26113	2015-05-21T16:00:00Z	0	100
26113	2015-05-21T18:00:00Z	0	100
26113	2015-05-21T20:00:00Z	0	100
26113	2015-05-21T22:00:00Z	0	100
26113	2015-05-22T00:00:00Z	0	100
26113	2015-05-22T02:00:00Z	0.00305	100
26113	2015-05-22T04:00:00Z	0.164865	100
26113	2015-05-22T06:00:00Z	0.12278	100
26113	2015-05-22T08:00:00Z	0.143195	100
26113	2015-05-22T10:00:00Z	0.326805	100
26113	2015-05-22T12:00:00Z	0.280135	100
26113	2015-05-22T14:00:00Z	0.10111	100
26113	2015-05-22T16:00:00Z	0	100
26113	2015-05-22T18:00:00Z	0.104445	100
26113	2015-05-22T20:00:00Z	0.017635	100
26113	2015-05-22T22:00:00Z	0	100
26113	2015-05-23T00:00:00Z	0	100
26113	2015-05-23T02:00:00Z	0.016525	100
26113	2015-05-23T04:00:00Z	0	100
26113	2015-05-23T06:00:00Z	0.01222	100
26113	2015-05-23T08:00:00Z	0	100
26113	2015-05-23T10:00:00Z	0.22278	100
26113	2015-05-23T12:00:00Z	0.020835	100
26113	2015-05-23T14:00:00Z	0.097505	100
26113	2015-05-23T16:00:00Z	0.18528	100
26113	2015-05-23T18:00:00Z	0.19542	100
26113	2015-05-23T20:00:00Z	0.02528	100
26113	2015-05-23T22:00:00Z	0	100
26113	2015-05-24T00:00:00Z	0	100
26113	2015-05-24T02:00:00Z	0	100
26113	2015-05-24T04:00:00Z	0	100
26113	2015-05-24T06:00:00Z	0.029725	100
26113	2015-05-24T08:00:00Z	0.169585	100
26113	2015-05-24T10:00:00Z	0.009445	100
26113	2015-05-24T12:00:00Z	0	100
26113	2015-05-24T14:00:00Z	0.038055	100
26113	2015-05-24T16:00:00Z	0.110835	100
26113	2015-05-24T18:00:00Z	0.066385	100
26113	2015-05-24T20:00:00Z	0	100
26113	2015-05-24T22:00:00Z	0.45861	100
26113	2015-05-25T00:00:00Z	0.00708	100
26113	2015-05-25T02:00:00Z	0.010275	100
26113	2015-05-25T04:00:00Z	0	100
26113	2015-05-25T06:00:00Z	0	100
26113	2015-05-25T08:00:00Z	0.03347	100
26113	2015-05-25T10:00:00Z	0	100
26113	2015-05-25T12:00:00Z	0.094865	100
26113	2015-05-25T14:00:00Z	0.143195	100
26113	2015-05-25T16:00:00Z	0.097915	100
26113	2015-05-25T18:00:00Z	0.036255	100
26113	2015-05-25T20:00:00Z	0.130555	100
26113	2015-05-25T22:00:00Z	0	100
26113	2015-05-26T00:00:00Z	0.031115	100
26113	2015-05-26T02:00:00Z	0.072775	100
26113	2015-05-26T04:00:00Z	0.165	100
26113	2015-05-26T06:00:00Z	0	100
26113	2015-05-26T08:00:00Z	0	100
26113	2015-05-26T10:00:00Z	0.04847	100
26113	2015-05-26T12:00:00Z	0.033335	100
26113	2015-05-26T14:00:00Z	0.028335	100
26113	2015-05-26T16:00:00Z	0.129445	100
26113	2015-05-26T18:00:00Z	0.062365	100
26113	2015-05-26T20:00:00Z	0.41945	100
26113	2015-05-26T22:00:00Z	0.04083	98
26113	2015-05-27T00:00:00Z	0.06153	98
26113	2015-05-27T02:00:00Z	0	98
26113	2015-05-27T04:00:00Z	0.001665	98
26113	2015-05-27T06:00:00Z	0	98
26113	2015-05-27T08:00:00Z	0	98
26113	2015-05-27T10:00:00Z	0.095845	98
26113	2015-05-27T12:00:00Z	0.244025	98
26113	2015-05-27T14:00:00Z	0.083335	100
26113	2015-05-27T16:00:00Z	0.022635	100
26113	2015-05-27T18:00:00Z	0.16847	100
26113	2015-05-27T20:00:00Z	0	100
26113	2015-05-27T22:00:00Z	0.0025	100
26113	2015-05-28T00:00:00Z	0	100
26113	2015-05-28T02:00:00Z	0.03514	100
26113	2015-05-28T04:00:00Z	0	100
26113	2015-05-28T06:00:00Z	0	100
26113	2015-05-28T08:00:00Z	0	100
26113	2015-05-28T10:00:00Z	0.05097	100
26113	2015-05-28T12:00:00Z	0.059995	100
26113	2015-05-28T14:00:00Z	0.04708	100
26113	2015-05-28T16:00:00Z	0.0375	100
26113	2015-05-28T18:00:00Z	0	100
26113	2015-05-28T20:00:00Z	0.019585	100
26113	2015-05-28T22:00:00Z	0	100
26113	2015-05-29T00:00:00Z	0	100
26113	2015-05-29T02:00:00Z	0	100
26113	2015-05-29T04:00:00Z	0	100
26113	2015-05-29T06:00:00Z	0	100
26113	2015-05-29T08:00:00Z	0.02153	100
26113	2015-05-29T10:00:00Z	0.01722	100
26113	2015-05-29T12:00:00Z	0.208755	100
26113	2015-05-29T14:00:00Z	0.14694	100
26113	2015-05-29T16:00:00Z	0.059725	100
26113	2015-05-29T18:00:00Z	0	100
26113	2015-05-29T20:00:00Z	0.082495	100
26113	2015-05-29T22:00:00Z	0.00389	100
26113	2015-05-30T00:00:00Z	0	100
26113	2015-05-30T02:00:00Z	0.00625	100
26113	2015-05-30T04:00:00Z	0	100
26113	2015-05-30T06:00:00Z	0	100
26113	2015-05-30T08:00:00Z	0	100
26113	2015-05-30T10:00:00Z	0.003885	100
26113	2015-05-30T12:00:00Z	0.089165	100
26113	2015-05-30T14:00:00Z	0.05611	100
26113	2015-05-30T16:00:00Z	0.040695	100
26113	2015-05-30T18:00:00Z	0.11305	100
26113	2015-05-30T20:00:00Z	0.013055	100
26113	2015-05-30T22:00:00Z	0.06986	100
26113	2015-05-31T00:00:00Z	0.030135	99
26113	2015-05-31T02:00:00Z	0.02639	99
26113	2015-05-31T04:00:00Z	0	99
26113	2015-05-31T06:00:00Z	0.133615	99
26113	2015-05-31T08:00:00Z	0	99
26113	2015-05-31T10:00:00Z	0.028895	99
26113	2015-05-31T12:00:00Z	0.08611	99
26113	2015-05-31T14:00:00Z	0.189865	99
26113	2015-05-31T16:00:00Z	0.05376	99
26113	2015-05-31T18:00:00Z	0.119585	98
26113	2015-05-31T20:00:00Z	0.03403	98
26113	2015-05-31T22:00:00Z	0.19528	98
26113	2015-06-01T00:00:00Z	0.116805	98
26113	2015-06-01T02:00:00Z	0.044305	98
26113	2015-06-01T04:00:00Z	0.061665	98
26113	2015-06-01T06:00:00Z	0.010695	98
26113	2015-06-01T08:00:00Z	0	98
26113	2015-06-01T10:00:00Z	0	98
26113	2015-06-01T12:00:00Z	0	98
26113	2015-06-01T14:00:00Z	0.066665	99
26113	2015-06-01T16:00:00Z	0.1775	98
26113	2015-06-01T18:00:00Z	0.17638	98
26113	2015-06-01T20:00:00Z	0.249725	98
26113	2015-06-01T22:00:00Z	0.065695	99
26113	2015-06-02T00:00:00Z	0.04139	99
26113	2015-06-02T02:00:00Z	0.04528	99
26113	2015-06-02T04:00:00Z	0.140275	99
26113	2015-06-02T06:00:00Z	0.05056	99
26113	2015-06-02T08:00:00Z	0	99
26113	2015-06-02T10:00:00Z	0	99
26113	2015-06-02T12:00:00Z	0	99
26113	2015-06-02T14:00:00Z	0	99
26113	2015-06-02T16:00:00Z	0	99
26113	2015-06-02T18:00:00Z	0.018755	99
26113	2015-06-02T20:00:00Z	0.108475	99
26113	2015-06-02T22:00:00Z	0.084715	99
26113	2015-06-03T00:00:00Z	0.09889	100
26113	2015-06-03T02:00:00Z	0.021665	100
26113	2015-06-03T04:00:00Z	0.12555	100
26113	2015-06-03T06:00:00Z	0.17028	100
26113	2015-06-03T08:00:00Z	0.037215	100
26113	2015-06-03T10:00:00Z	0.05584	100
26113	2015-06-03T12:00:00Z	0.135005	100
26113	2015-06-03T14:00:00Z	0.055275	100
26113	2015-06-03T16:00:00Z	0	100
26113	2015-06-03T18:00:00Z	0	100
26113	2015-06-03T20:00:00Z	0	100
26113	2015-06-03T22:00:00Z	0	100
26113	2015-06-04T00:00:00Z	0	100
26113	2015-06-04T02:00:00Z	0.044165	100
26113	2015-06-04T04:00:00Z	0	100
26113	2015-06-04T06:00:00Z	0	100
26113	2015-06-04T08:00:00Z	0	100
26113	2015-06-04T10:00:00Z	0	100
26113	2015-06-04T12:00:00Z	0.089725	100
26113	2015-06-04T14:00:00Z	0.093055	100
26113	2015-06-04T16:00:00Z	0.175555	100
26113	2015-06-04T18:00:00Z	0.094025	100
26113	2015-06-04T20:00:00Z	0.052635	100
26113	2015-06-04T22:00:00Z	0.18764	100
26113	2015-06-05T00:00:00Z	0.008055	100
26113	2015-06-05T02:00:00Z	0.15	100
26113	2015-06-05T04:00:00Z	0.185005	100
26113	2015-06-05T06:00:00Z	0.022635	100
26113	2015-06-05T08:00:00Z	0	100
26113	2015-06-05T10:00:00Z	0	100
26113	2015-06-05T12:00:00Z	0	100
26113	2015-06-05T14:00:00Z	0.120275	100
26113	2015-06-05T16:00:00Z	0.081255	100
26113	2015-06-05T18:00:00Z	0.04889	100
26113	2015-06-05T20:00:00Z	0	100
26113	2015-06-05T22:00:00Z	0	100
26113	2015-06-06T00:00:00Z	0	100
26113	2015-06-06T02:00:00Z	0	100
26113	2015-06-06T04:00:00Z	0	100
26113	2015-06-06T06:00:00Z	0	100
26113	2015-06-06T08:00:00Z	0.026525	100
26113	2015-06-06T10:00:00Z	0.12292	100
26113	2015-06-06T12:00:00Z	0.015975	100
26113	2015-06-06T14:00:00Z	0.14084	100
26113	2015-06-06T16:00:00Z	0.021255	100
26113	2015-06-06T18:00:00Z	0.020555	100
26113	2015-06-06T20:00:00Z	0.0818	100
26113	2015-06-06T22:00:00Z	0	100
26113	2015-06-07T00:00:00Z	0.02375	98
26113	2015-06-07T02:00:00Z	0.072225	96
26113	2015-06-07T04:00:00Z	0	96
26113	2015-06-07T06:00:00Z	0.01542	96
26113	2015-06-07T08:00:00Z	0.00958	96
26113	2015-06-07T10:00:00Z	0.10111	96
26113	2015-06-07T12:00:00Z	0.012085	98
26113	2015-06-07T14:00:00Z	0.00708	98
26113	2015-06-07T16:00:00Z	0.002355	98
26113	2015-06-07T18:00:00Z	0	98
26113	2015-06-07T20:00:00Z	0	98
26113	2015-06-07T22:00:00Z	0.00486	98
26113	2015-06-08T00:00:00Z	0.01278	95
26113	2015-06-08T02:00:00Z	0.082085	95
26113	2015-06-08T04:00:00Z	0.02986	95
26113	2015-06-08T06:00:00Z	0.05805	95
26113	2015-06-08T08:00:00Z	0.164025	95
26113	2015-06-08T10:00:00Z	0.029305	97
26113	2015-06-08T12:00:00Z	0.056115	97
26113	2015-06-08T14:00:00Z	0.01722	97
26113	2015-06-08T16:00:00Z	0.06653	97
26113	2015-06-08T18:00:00Z	0	98
26113	2015-06-08T20:00:00Z	0.01278	98
26113	2015-06-08T22:00:00Z	0	98
26113	2015-06-09T00:00:00Z	0	99
26113	2015-06-09T02:00:00Z	0	99
26113	2015-06-09T04:00:00Z	0	99
26113	2015-06-09T06:00:00Z	0.01681	99
26113	2015-06-09T08:00:00Z	0.04625	99
26113	2015-06-09T10:00:00Z	0.025695	100
26113	2015-06-09T12:00:00Z	0.04056	100
26113	2015-06-09T14:00:00Z	0.04778	100
26113	2015-06-09T16:00:00Z	0.01097	100
26113	2015-06-09T18:00:00Z	0.04264	100
26113	2015-06-09T20:00:00Z	0.01639	100
26113	2015-06-09T22:00:00Z	0	100
26113	2015-06-10T00:00:00Z	0	100
26113	2015-06-10T02:00:00Z	0	100
26113	2015-06-10T04:00:00Z	0	100
26113	2015-06-10T06:00:00Z	0.137495	100
26113	2015-06-10T08:00:00Z	0.0282	100
26113	2015-06-10T10:00:00Z	0.159165	100
26113	2015-06-10T12:00:00Z	0.05111	100
26113	2015-06-10T14:00:00Z	0.00125	98
26113	2015-06-10T16:00:00Z	0	99
26113	2015-06-10T18:00:00Z	0	100
26113	2015-06-10T20:00:00Z	0	100
26113	2015-06-10T22:00:00Z	0	100
26113	2015-06-11T00:00:00Z	0	100
26113	2015-06-11T02:00:00Z	0	100
26113	2015-06-11T04:00:00Z	0	100
26113	2015-06-11T06:00:00Z	0.004165	100
26113	2015-06-11T08:00:00Z	0.035975	100
26113	2015-06-11T10:00:00Z	0.016115	100
26113	2015-06-11T12:00:00Z	0	100
26113	2015-06-11T14:00:00Z	0	100
26113	2015-06-11T16:00:00Z	0	100
26113	2015-06-11T18:00:00Z	0.00125	100
26113	2015-06-11T20:00:00Z	0	100
26113	2015-06-11T22:00:00Z	0.040835	100
26113	2015-06-12T00:00:00Z	0	100
26113	2015-06-12T02:00:00Z	0	100
26113	2015-06-12T04:00:00Z	0.08334	100
26113	2015-06-12T06:00:00Z	0	100
26113	2015-06-12T08:00:00Z	0.00139	100
26113	2015-06-12T10:00:00Z	0.14	100
26113	2015-06-12T12:00:00Z	0.131805	100
26113	2015-06-12T14:00:00Z	0.08056	100
26113	2015-06-12T16:00:00Z	0	100
26113	2015-06-12T18:00:00Z	0	100
26113	2015-06-12T20:00:00Z	0.01097	100
26113	2015-06-12T22:00:00Z	0.052225	100
26113	2015-06-13T00:00:00Z	0.007775	100
26113	2015-06-13T02:00:00Z	0.16	100
26113	2015-06-13T04:00:00Z	0	100
26113	2015-06-13T06:00:00Z	0	100
26113	2015-06-13T08:00:00Z	0	100
26113	2015-06-13T10:00:00Z	0	100
26113	2015-06-13T12:00:00Z	0.005965	100
26113	2015-06-13T14:00:00Z	0.015	100
26113	2015-06-13T16:00:00Z	0	100
26113	2015-06-13T18:00:00Z	0	100
26113	2015-06-13T20:00:00Z	0.056115	100
26113	2015-06-13T22:00:00Z	0.05889	100
26113	2015-06-14T00:00:00Z	0.03264	100
26113	2015-06-14T02:00:00Z	0	100
26113	2015-06-14T04:00:00Z	0.00083	100
26113	2015-06-14T06:00:00Z	0	100
26113	2015-06-14T08:00:00Z	0	100
26113	2015-06-14T10:00:00Z	0.08806	100
26113	2015-06-14T12:00:00Z	0.106665	100
26113	2015-06-14T14:00:00Z	0.132225	100
26113	2015-06-14T16:00:00Z	0.053475	100
26113	2015-06-14T18:00:00Z	0	100
26113	2015-06-14T20:00:00Z	0	100
26113	2015-06-14T22:00:00Z	0	100
26113	2015-06-15T00:00:00Z	0	100
26113	2015-06-15T02:00:00Z	0	100
26113	2015-06-15T04:00:00Z	0	100
26113	2015-06-15T06:00:00Z	0.01264	100
26113	2015-06-15T08:00:00Z	0.042085	100
26113	2015-06-15T10:00:00Z	0.02555	100
26113	2015-06-15T12:00:00Z	0.03694	100
26113	2015-06-15T14:00:00Z	0.031115	100
26113	2015-06-15T16:00:00Z	0.03472	100
26113	2015-06-15T18:00:00Z	0.06153	100
26113	2015-06-15T20:00:00Z	0.01236	100
26113	2015-06-15T22:00:00Z	0	100
26113	2015-06-16T00:00:00Z	0	100
26113	2015-06-16T02:00:00Z	0	100
26113	2015-06-16T04:00:00Z	0	100
26113	2015-06-16T06:00:00Z	0.090975	100
26113	2015-06-16T08:00:00Z	0.054035	100
26113	2015-06-16T10:00:00Z	0.04041	100
26113	2015-06-16T12:00:00Z	0	100
26113	2015-06-16T14:00:00Z	0.01486	100
26113	2015-06-16T16:00:00Z	0.05972	100
26113	2015-06-16T18:00:00Z	0.05514	100
26113	2015-06-16T20:00:00Z	0	100
26113	2015-06-16T22:00:00Z	0.008195	100
26113	2015-06-17T00:00:00Z	0.014585	100
26113	2015-06-17T02:00:00Z	0.006805	100
26113	2015-06-17T04:00:00Z	0	100
26113	2015-06-17T06:00:00Z	0.02736	100
26113	2015-06-17T08:00:00Z	0.047085	100
26113	2015-06-17T10:00:00Z	0.11181	100
26113	2015-06-17T12:00:00Z	0.04263	100
26113	2015-06-17T14:00:00Z	0.063055	100
26113	2015-06-17T16:00:00Z	0.08611	100
26113	2015-06-17T18:00:00Z	0	100
26113	2015-06-17T20:00:00Z	0	100
26113	2015-06-17T22:00:00Z	0	100
26113	2015-06-18T00:00:00Z	0	100
26113	2015-06-18T02:00:00Z	0	100
26113	2015-06-18T04:00:00Z	0.02125	100
26113	2015-06-18T06:00:00Z	0.05944	100
26113	2015-06-18T08:00:00Z	0.05778	100
26113	2015-06-18T10:00:00Z	0.135	100
26113	2015-06-18T12:00:00Z	0.085555	100
26113	2015-06-18T14:00:00Z	0.01375	100
26113	2015-06-18T16:00:00Z	0.046385	100
26113	2015-06-18T18:00:00Z	0.045415	100
26113	2015-06-18T20:00:00Z	0.02847	100
26113	2015-06-18T22:00:00Z	0.015	100
26113	2015-06-19T00:00:00Z	0	100
26113	2015-06-19T02:00:00Z	0	100
26113	2015-06-19T04:00:00Z	0.013335	100
26113	2015-06-19T06:00:00Z	0.09431	100
26113	2015-06-19T08:00:00Z	0.144445	100
26113	2015-06-19T10:00:00Z	0.104445	100
26113	2015-06-19T12:00:00Z	0.06236	100
26113	2015-06-19T14:00:00Z	0.048615	100
26113	2015-06-19T16:00:00Z	0.005975	100
26113	2015-06-19T18:00:00Z	0	100
26113	2015-06-19T20:00:00Z	0	100
26113	2015-06-19T22:00:00Z	0	100
26113	2015-06-20T00:00:00Z	0	100
26113	2015-06-20T02:00:00Z	0.042085	100
26113	2015-06-20T04:00:00Z	0.06834	100
26113	2015-06-20T06:00:00Z	0.031525	100
26113	2015-06-20T08:00:00Z	0.14389	100
26113	2015-06-20T10:00:00Z	0.089175	100
26113	2015-06-20T12:00:00Z	0.137355	100
26113	2015-06-20T14:00:00Z	0.163055	100
26113	2015-06-20T16:00:00Z	0.08153	100
26113	2015-06-20T18:00:00Z	0.00708	100
26113	2015-06-20T20:00:00Z	0	100
26113	2015-06-20T22:00:00Z	0	100
26113	2015-06-21T00:00:00Z	0.04444	100
26113	2015-06-21T02:00:00Z	0	100
26113	2015-06-21T04:00:00Z	0.00097	100
26113	2015-06-21T06:00:00Z	0.209305	100
26113	2015-06-21T08:00:00Z	0.156105	100
26113	2015-06-21T10:00:00Z	0.051665	100
26113	2015-06-21T12:00:00Z	0.12361	100
26113	2015-06-21T14:00:00Z	0.001115	100
26113	2015-06-21T16:00:00Z	0.18958	100
26113	2015-06-21T18:00:00Z	0.24084	100
26113	2015-06-21T20:00:00Z	0	100
26113	2015-06-21T22:00:00Z	0	100
26113	2015-06-22T00:00:00Z	0	100
26113	2015-06-22T02:00:00Z	0.04097	100
26113	2015-06-22T04:00:00Z	0.009855	100
26113	2015-06-22T06:00:00Z	0.177215	100
26113	2015-06-22T08:00:00Z	0.027085	100
26113	2015-06-22T10:00:00Z	0.079725	100
26113	2015-06-22T12:00:00Z	0.117225	100
26113	2015-06-22T14:00:00Z	0.05153	100
26113	2015-06-22T16:00:00Z	0.009995	100
26113	2015-06-22T18:00:00Z	0	100
26113	2015-06-22T20:00:00Z	0	100
26113	2015-06-22T22:00:00Z	0	100
26113	2015-06-23T00:00:00Z	0	100
26113	2015-06-23T02:00:00Z	0	100
26113	2015-06-23T04:00:00Z	0.032085	100
26113	2015-06-23T06:00:00Z	0.16778	100
26113	2015-06-23T08:00:00Z	0.051805	100
26113	2015-06-23T10:00:00Z	0.131805	100
26113	2015-06-23T12:00:00Z	0.21014	100
26113	2015-06-23T14:00:00Z	0.04139	100
26113	2015-06-23T16:00:00Z	0.08375	100
26113	2015-06-23T18:00:00Z	0.003335	100
26113	2015-06-23T20:00:00Z	0	100
26113	2015-06-24T10:00:00Z	0.17944	100
26113	2015-06-24T12:00:00Z	0.00708	100
26113	2015-06-24T14:00:00Z	0.06153	100
26113	2015-06-24T16:00:00Z	0.036805	100
26113	2015-06-24T18:00:00Z	0	100
26113	2015-06-24T20:00:00Z	0.043055	100
26113	2015-06-24T22:00:00Z	0	100
26113	2015-06-25T00:00:00Z	0	100
26113	2015-06-25T02:00:00Z	0	100
26113	2015-06-25T04:00:00Z	0.124865	100
26113	2015-06-25T06:00:00Z	0.03555	100
26113	2015-06-25T08:00:00Z	0.104025	100
26113	2015-06-25T10:00:00Z	0.127775	100
26113	2015-06-25T12:00:00Z	0.01597	100
26113	2015-06-25T14:00:00Z	0.04639	100
26113	2015-06-25T16:00:00Z	0.16333	100
26113	2015-06-25T18:00:00Z	0	100
26113	2015-06-25T20:00:00Z	0	100
26113	2015-06-25T22:00:00Z	0	100
26113	2015-06-26T00:00:00Z	0.00347	100
26113	2015-06-26T02:00:00Z	0.07181	100
26113	2015-06-26T04:00:00Z	0.08889	100
26113	2015-06-26T06:00:00Z	0.03861	100
26113	2015-06-26T08:00:00Z	0.03139	100
26113	2015-06-26T10:00:00Z	0.036245	100
26113	2015-06-26T12:00:00Z	0.12361	100
26113	2015-06-26T14:00:00Z	0.004585	100
26113	2015-06-26T16:00:00Z	0.02389	100
26113	2015-06-26T18:00:00Z	0	100
26113	2015-06-26T20:00:00Z	0	100
26113	2015-06-26T22:00:00Z	0	100
26113	2015-06-27T00:00:00Z	0.12417	100
26113	2015-06-27T02:00:00Z	0.07653	100
26113	2015-06-27T04:00:00Z	0.03264	100
26113	2015-06-27T06:00:00Z	0.028895	100
26113	2015-06-27T08:00:00Z	0.03639	100
26113	2015-06-27T10:00:00Z	0.03348	100
26113	2015-06-27T12:00:00Z	0.015145	100
26113	2015-06-27T14:00:00Z	0.007915	100
26113	2015-06-27T16:00:00Z	0.068055	100
26113	2015-06-27T18:00:00Z	0.16778	100
26113	2015-06-27T20:00:00Z	0.08153	100
26113	2015-06-27T22:00:00Z	0.00083	100
26113	2015-06-28T00:00:00Z	0	100
26113	2015-06-28T02:00:00Z	0.030975	100
26113	2015-06-28T04:00:00Z	0	100
26113	2015-06-28T06:00:00Z	0.055695	100
26113	2015-06-28T08:00:00Z	0.031525	100
26113	2015-06-28T10:00:00Z	0.02861	100
26113	2015-06-28T12:00:00Z	0.11111	100
26113	2015-06-28T14:00:00Z	0.03	100
26113	2015-06-28T16:00:00Z	0.05278	100
26113	2015-06-28T18:00:00Z	0	100
26113	2015-06-28T20:00:00Z	0	100
26113	2015-06-28T22:00:00Z	0	100
26113	2015-06-29T00:00:00Z	0.12181	100
26113	2015-06-29T02:00:00Z	0.18652	100
26113	2015-06-29T04:00:00Z	0.072365	100
26113	2015-06-29T06:00:00Z	0.060835	100
26113	2015-06-29T08:00:00Z	0.018195	94
26113	2015-06-29T10:00:00Z	0.01667	94
26113	2015-06-29T12:00:00Z	0.004995	94
26113	2015-06-29T14:00:00Z	0	94
26113	2015-06-29T16:00:00Z	0	94
26113	2015-06-29T18:00:00Z	0	94
26113	2015-06-29T20:00:00Z	0	94
26113	2015-06-29T22:00:00Z	0	94
26113	2015-06-30T00:00:00Z	0	93
26113	2015-06-30T02:00:00Z	0	93
26113	2015-06-30T04:00:00Z	0.006945	93
26113	2015-06-30T06:00:00Z	0	93
26113	2015-06-30T08:00:00Z	0.032915	93
26113	2015-06-30T10:00:00Z	0.0525	93
26113	2015-06-30T12:00:00Z	0.069165	83
26113	2015-06-30T14:00:00Z	0.150005	83
26113	2015-06-30T16:00:00Z	0.02681	97
26113	2015-06-30T18:00:00Z	0.169305	97
26113	2015-06-30T20:00:00Z	0	97
26113	2015-06-30T22:00:00Z	0	97
26113	2015-07-01T00:00:00Z	0.175415	92
26113	2015-07-01T02:00:00Z	0.18958	92
26113	2015-07-01T04:00:00Z	0.0175	92
26113	2015-07-01T06:00:00Z	0	92
26113	2015-07-01T08:00:00Z	0.055835	92
26113	2015-07-01T10:00:00Z	0.06556	92
26113	2015-07-01T12:00:00Z	0.027085	92
26113	2015-07-01T14:00:00Z	0.26986	92
26113	2015-07-01T16:00:00Z	0.04042	92
26113	2015-07-01T18:00:00Z	0	92
26113	2015-07-01T20:00:00Z	0.008615	92
26113	2015-07-01T22:00:00Z	0	92
26113	2015-07-02T00:00:00Z	0	92
26113	2015-07-02T02:00:00Z	0.020835	92
26113	2015-07-02T04:00:00Z	0.034585	92
26113	2015-07-02T06:00:00Z	0.023605	92
26113	2015-07-02T08:00:00Z	0.02194	92
26113	2015-07-02T10:00:00Z	0.170555	92
26113	2015-07-02T12:00:00Z	0.045135	92
26113	2015-07-02T14:00:00Z	0	92
26113	2015-07-02T16:00:00Z	0.130835	92
26113	2015-07-02T18:00:00Z	0.01375	92
26113	2015-07-02T20:00:00Z	0.01278	93
26113	2015-07-02T22:00:00Z	0	93
26113	2015-07-03T00:00:00Z	0	92
26113	2015-07-03T02:00:00Z	0	89
26113	2015-07-03T04:00:00Z	0	92
26113	2015-07-03T06:00:00Z	0.02736	92
26113	2015-07-03T08:00:00Z	0.026245	92
26113	2015-07-03T10:00:00Z	0.24347	89
26113	2015-07-03T12:00:00Z	0.154165	82
26113	2015-07-03T14:00:00Z	0.11444	82
26113	2015-07-03T16:00:00Z	0	82
26113	2015-07-03T18:00:00Z	0	82
26113	2015-07-03T20:00:00Z	0.080835	82
26113	2015-07-03T22:00:00Z	0.078475	82
26113	2015-07-04T00:00:00Z	0	82
26113	2015-07-04T02:00:00Z	0	82
26113	2015-07-04T04:00:00Z	0	82
26113	2015-07-04T06:00:00Z	0.055695	82
26113	2015-07-04T08:00:00Z	0.082225	82
26113	2015-07-04T10:00:00Z	0.050835	82
26113	2015-07-04T12:00:00Z	0.08972	76
26113	2015-07-04T14:00:00Z	0.098475	86
26113	2015-07-04T16:00:00Z	0.039445	86
26113	2015-07-04T18:00:00Z	0.052225	86
26113	2015-07-04T20:00:00Z	0.03958	86
26113	2015-07-04T22:00:00Z	0	86
26113	2015-07-05T00:00:00Z	0	92
26113	2015-07-05T02:00:00Z	0	92
26113	2015-07-05T04:00:00Z	0.232635	92
26113	2015-07-05T06:00:00Z	0.07361	92
26113	2015-07-05T08:00:00Z	0.17972	92
26113	2015-07-05T10:00:00Z	0.06334	92
26113	2015-07-05T12:00:00Z	0.11139	92
26113	2015-07-05T14:00:00Z	0.303885	92
26113	2015-07-05T16:00:00Z	0.03917	92
26113	2015-07-05T18:00:00Z	0.067085	92
26113	2015-07-05T20:00:00Z	0	92
26113	2015-07-05T22:00:00Z	0	92
26113	2015-07-06T00:00:00Z	0	86
26113	2015-07-06T02:00:00Z	0	86
26113	2015-07-06T04:00:00Z	0.07833	86
26113	2015-07-06T06:00:00Z	0.029165	86
26113	2015-07-06T08:00:00Z	0	86
26113	2015-07-06T10:00:00Z	0	86
26113	2015-07-06T12:00:00Z	0.227225	86
26113	2015-07-06T14:00:00Z	0.080005	86
26113	2015-07-06T16:00:00Z	0	86
26113	2015-07-06T18:00:00Z	0	86
26113	2015-07-06T20:00:00Z	0	86
26113	2015-07-06T22:00:00Z	0	86
26113	2015-07-07T00:00:00Z	0	82
26113	2015-07-07T02:00:00Z	0	82
26113	2015-07-07T04:00:00Z	0	82
26113	2015-07-07T06:00:00Z	0	82
26113	2015-07-07T08:00:00Z	0.067085	88
26113	2015-07-07T10:00:00Z	0.05097	88
26113	2015-07-07T12:00:00Z	0.05625	88
26113	2015-07-07T14:00:00Z	0.0968	81
26113	2015-07-07T16:00:00Z	0.003195	81
26113	2015-07-07T18:00:00Z	0	81
26113	2015-07-07T20:00:00Z	0	81
26113	2015-07-07T22:00:00Z	0	81
26113	2015-07-12T18:00:00Z	0.001525	98
26113	2015-07-12T20:00:00Z	0	98
26113	2015-07-12T22:00:00Z	0	98
26113	2015-07-13T00:00:00Z	0	98
26113	2015-07-13T10:00:00Z	0.22847	98
26113	2015-07-13T12:00:00Z	0.018755	98
26113	2015-07-15T08:00:00Z	0.01403	97
26113	2015-07-15T12:00:00Z	0.068755	97
26113	2015-07-15T14:00:00Z	0.001525	97
26113	2015-07-15T16:00:00Z	0.056115	97
26113	2015-07-15T18:00:00Z	0.018195	97
26113	2015-07-15T20:00:00Z	0.06028	97
26113	2015-07-15T22:00:00Z	0.005415	97
26113	2015-07-16T00:00:00Z	0	100
26113	2015-07-16T02:00:00Z	0	100
26113	2015-07-16T04:00:00Z	0	100
26113	2015-07-16T20:00:00Z	0.163885	100
26113	2015-07-16T22:00:00Z	0	100
