kepoi_name,disposition,pdisposition,orb_period,impact,duration,depth,prad,teq,insol,steff,slogg,srad,right_ascension,declination
K01791.01,FALSE POSITIVE,FALSE POSITIVE,22.91339043,1.281,3.94,5407.0,24.11,510.0,15.94,5451.0,4.663,0.6,287.83227999999997,39.225552
K02192.01,FALSE POSITIVE,FALSE POSITIVE,1.541350116,0.272,3.29,378.0,1.5,1273.0,619.14,5150.0,4.59,0.784,297.02771,46.874519
K02197.01,FALSE POSITIVE,FALSE POSITIVE,1.710316235,1.174,3.614,409.4,23.38,1647.0,1740.08,6147.0,4.435,1.096,292.73456,41.90477
K02198.01,CONFIRMED,CANDIDATE,23.9210408,0.936,5.174,158.3,3.01,1020.0,255.65,7121.0,4.031000000000001,1.972,287.13027999999997,48.665371
K02199.01,CANDIDATE,CANDIDATE,9.03326435,0.455,2.857,610.7,1.96,729.0,66.89,5311.0,4.588,0.788,287.53503,49.801659
K03933.01,CANDIDATE,CANDIDATE,3.490785878,0.116,1.4513,336.8,1.32,1010.0,245.65,5496.0,4.618,0.725,292.13732999999996,48.917190999999995
K03935.01,CONFIRMED,CANDIDATE,1.0936658540000002,0.174,1.4399,218.4,1.29,1681.0,1880.33,5845.0,4.541,0.874,296.9028,41.198189
K03936.01,FALSE POSITIVE,FALSE POSITIVE,141.608555,0.399,7.685,1263.1,2.98,290.0,1.68,5083.0,4.512,0.844,297.57712000000004,40.02771
K07832.01,CANDIDATE,CANDIDATE,3.6092231,0.364,2.8,52.4,0.68,1192.0,477.0,6032.0,4.508,0.929,293.35861,42.80666
K04006.01,FALSE POSITIVE,FALSE POSITIVE,12.4247333,0.656,16.828,40.5,1.47,1284.0,642.95,6632.0,3.86,2.193,297.72531000000004,40.640789
K04007.01,CANDIDATE,CANDIDATE,11.4927112,1.212,7.764,291.5,25.01,858.0,127.97,6198.0,4.4639999999999995,1.005,295.74899,44.374759999999995
K04008.01,FALSE POSITIVE,FALSE POSITIVE,70.7511986,1.24,6.198,858.1,27.74,441.0,8.97,5771.0,4.4,0.936,287.92312999999996,40.517269
K02172.02,CANDIDATE,CANDIDATE,116.583183,0.586,5.8,819.0,2.91,371.0,4.47,5738.0,4.426,0.981,295.164,39.201408
K01775.01,FALSE POSITIVE,FALSE POSITIVE,4.442520831,0.966,2.4779,531.5,3.98,1392.0,889.36,6496.0,4.272,1.33,288.4743,40.085678
K02203.01,FALSE POSITIVE,FALSE POSITIVE,1.99042642,0.067,3.083,133.8,1.17,1539.0,1327.48,6198.0,4.4639999999999995,1.005,292.60025,37.832069
K02050.01,FALSE POSITIVE,FALSE POSITIVE,75.3787816,0.046,5.268,387.7,1.6,360.0,3.97,5061.0,4.488,0.841,297.63518999999997,41.641869
K02231.01,FALSE POSITIVE,FALSE POSITIVE,2.464160779,1.169,2.427,116.7,36.93,1709.0,2018.62,5238.0,3.84,1.883,292.6597,42.272831
K03936.02,CANDIDATE,CANDIDATE,13.0267964,0.93,0.785,356.6,2.08,643.0,40.51,5083.0,4.512,0.844,297.57712000000004,40.02771
K03937.01,FALSE POSITIVE,FALSE POSITIVE,4.93129874,1.224,1.8626,676.1,21.42,944.0,187.36,5457.0,4.508,0.779,291.76056,42.92392
K03939.01,CANDIDATE,CANDIDATE,1.88665445,1.269,1.343,2098.0,43.81,1794.0,2453.86,6296.0,4.247,1.249,294.0282,46.201771
K01755.01,FALSE POSITIVE,FALSE POSITIVE,6.14631207,0.937,3.803,891.1,4.79,1260.0,594.72,6726.0,4.335,1.31,298.29898,40.470329
K01991.01,FALSE POSITIVE,FALSE POSITIVE,27.36432337,1.273,3.545,2282.5,39.49,659.0,44.5,6167.0,4.428,1.107,299.18491,40.484371
K01836.01,FALSE POSITIVE,FALSE POSITIVE,10.26231992,0.945,3.568,813.9,1.98,509.0,15.89,4316.0,4.709,0.54,298.46799,40.516678000000006
K02234.01,FALSE POSITIVE,FALSE POSITIVE,2.35197616,1.177,5.304,268.0,21.19,1444.0,1025.78,6147.0,4.463,1.003,284.6947,46.372589000000005
K02235.01,FALSE POSITIVE,FALSE POSITIVE,0.8616433309999999,0.994,2.4318,232.5,1.88,1613.0,1599.85,5506.0,4.596,0.688,282.21646,43.93359
K02239.01,FALSE POSITIVE,FALSE POSITIVE,12.1097626,0.981,10.174,113.9,1.09,681.0,50.68,5437.0,4.547,0.739,296.42896,39.133759000000005
K02240.01,FALSE POSITIVE,FALSE POSITIVE,63.909601,0.0578,11.85,143.0,0.76,351.0,3.57,5227.0,4.668,0.643,290.88684,47.326679
K02244.01,FALSE POSITIVE,FALSE POSITIVE,19.7352868,1.417,5.097,319.4,49.24,743.0,72.08,6329.0,4.44,1.045,295.54919,47.72657
K02135.02,CANDIDATE,CANDIDATE,20.1890396,0.541,6.251,112.1,1.39,794.0,93.89,6178.0,4.269,1.267,296.80343999999997,46.74115
K03942.01,FALSE POSITIVE,FALSE POSITIVE,1.485898163,1.173,2.446,224.6,14.96,1272.0,620.65,5088.0,4.559,0.727,282.54819,41.334431
K04015.01,CONFIRMED,CANDIDATE,133.303247,0.063,7.342,1017.5,2.67,301.0,1.94,5064.0,4.474,0.864,284.21942,44.268539000000004
K04016.01,CONFIRMED,CANDIDATE,125.4132302,0.822,2.3241,1345.0,3.14,266.0,1.18,4641.0,4.5569999999999995,0.747,283.34448,41.20174
K00266.01,CONFIRMED,CANDIDATE,25.30893566,0.799,5.7704,153.7,1.77,710.0,60.2,5949.0,4.272,1.292,295.40432999999996,42.981421999999995
K00065.01,FALSE POSITIVE,FALSE POSITIVE,27.25471993,,0.73,,,,,,,,297.39066,47.223869
K00383.01,FALSE POSITIVE,FALSE POSITIVE,34.10787519,,4.1,,,,,,,,291.52365,38.405190000000005
K00860.01,FALSE POSITIVE,FALSE POSITIVE,16.61474421,,2.77,,,,,,,,288.24796000000003,42.107459999999996
K01956.01,FALSE POSITIVE,FALSE POSITIVE,2.7595733410000003,1.04,6.999,382.0,6.42,1198.0,487.37,5640.0,4.52,0.863,298.0607,40.960732
K01834.01,FALSE POSITIVE,FALSE POSITIVE,3.79188234,0.615,2.15,417.0,1.95,1201.0,492.81,6171.0,4.495,0.91,295.15802,41.047871
K01995.01,CANDIDATE,CANDIDATE,14.38724729,1.262,1.9078,1914.1,29.24,725.0,65.41,5830.0,4.479,0.859,284.87453999999997,41.203651
K01855.01,CANDIDATE,CANDIDATE,58.4302648,0.948,7.18,1849.5,3.45,300.0,1.91,4338.0,4.643,0.609,299.62198,41.212509000000004
K02249.01,FALSE POSITIVE,FALSE POSITIVE,13.37935853,0.974,8.809,353.5,6.65,1395.0,896.56,6739.0,3.7119999999999997,2.702,295.54712,39.861759
K02251.01,FALSE POSITIVE,FALSE POSITIVE,13.26255423,0.943,4.65,916.4,3.55,766.0,81.56,5973.0,4.506,0.935,299.34885,40.621319
K02254.01,FALSE POSITIVE,FALSE POSITIVE,20.5696575,1.298,4.263,401.5,28.96,650.0,42.09,6098.0,4.562,0.838,287.80338,40.890228
K02258.01,FALSE POSITIVE,FALSE POSITIVE,4.52342256,0.757,2.531,219.0,1.7,1195.0,482.25,6211.0,4.437,1.058,298.35513,40.049938
K03947.01,FALSE POSITIVE,FALSE POSITIVE,0.905679492,1.272,2.1164,2299.0,35.74,1882.0,2950.42,5780.0,4.438,1.0,289.27657999999997,41.259754
K03949.01,FALSE POSITIVE,FALSE POSITIVE,0.648774274,0.078,2.643,231.0,1.08,1659.0,1795.83,5026.0,4.5569999999999995,0.729,283.75253,40.842369
K00562.01,FALSE POSITIVE,FALSE POSITIVE,32.63286247,,3.08,,,,,,,,288.63629,42.138191
K00879.01,FALSE POSITIVE,FALSE POSITIVE,25.64384513,,5.05,,,,,,,,287.99161000000004,42.933769
K00885.01,FALSE POSITIVE,FALSE POSITIVE,25.58546721,,2.28,,,,,,,,289.11868,43.077389000000004
K00594.01,FALSE POSITIVE,FALSE POSITIVE,16.88954693,,3.41,,,,,,,,294.98787999999996,47.21986
K00962.01,FALSE POSITIVE,FALSE POSITIVE,26.77891391,,3.12,,,,,,,,300.46063,45.01384
K00973.01,FALSE POSITIVE,FALSE POSITIVE,13.33386985,,6.51,,,,,,,,296.08609,51.127041
K01026.01,FALSE POSITIVE,FALSE POSITIVE,94.10628163,,17.21,,,,,,,,286.40833,37.426762
K01027.01,FALSE POSITIVE,FALSE POSITIVE,14.71266408,,4.21,,,,,,,,287.20215,37.94825
K01744.01,FALSE POSITIVE,FALSE POSITIVE,5.24372504,1.201,17.136,234.4,20.41,1017.0,253.25,5772.0,4.452,0.867,291.91602,41.747409999999995
K01943.01,CANDIDATE,CANDIDATE,29.92208104,0.38,2.7716,345.3,3.09,782.0,88.52,6127.0,4.055,1.637,287.23676,43.567211
K02262.01,FALSE POSITIVE,FALSE POSITIVE,9.94221873,1.171,2.453,486.5,19.64,754.0,76.56,5213.0,4.434,0.917,298.64505,42.089851
K02267.01,FALSE POSITIVE,FALSE POSITIVE,9.06557317,0.432,1.6208,243.4,1.46,880.0,141.9,6075.0,4.51,0.916,287.79138,42.574108
K02270.01,FALSE POSITIVE,FALSE POSITIVE,7.35390869,0.375,2.061,92.9,2.29,1483.0,1141.53,6385.0,3.8680000000000003,2.327,298.26662999999996,46.412991
K02275.01,FALSE POSITIVE,FALSE POSITIVE,15.7455586,0.889,13.877,161.1,1.41,743.0,71.98,6089.0,4.495,0.95,293.67361,42.666458
K02135.03,CONFIRMED,CANDIDATE,8.48651582,0.009,5.267,110.8,1.34,1060.0,298.03,6178.0,4.269,1.267,296.80343999999997,46.74115
K03950.01,FALSE POSITIVE,FALSE POSITIVE,2.1890928919999997,1.27,5.1128,1871.5,33.45,1446.0,1034.43,6106.0,4.487,0.966,285.87708,39.690689
K03953.01,FALSE POSITIVE,FALSE POSITIVE,3.1877519,1.178,14.836,452.3,19.66,1141.0,400.3,5532.0,4.489,0.896,285.37082000000004,47.946498999999996
K00111.04,FALSE POSITIVE,FALSE POSITIVE,103.62650922,,6.89,,,,,,,,287.60461000000004,42.166779
K07846.01,CANDIDATE,CANDIDATE,10.5994606,0.671,9.484,128.8,1.28,896.0,152.67,6194.0,4.445,1.069,287.81284,43.362549
K01817.01,FALSE POSITIVE,FALSE POSITIVE,63.934965,1.217,12.71,1119.5,44.59,525.0,18.0,5209.0,3.9989999999999997,1.595,299.59305,43.693089
K01869.01,FALSE POSITIVE,FALSE POSITIVE,38.4769457,0.981,5.825,259.4,4.79,814.0,103.72,6079.0,3.8339999999999996,2.163,283.19597999999996,43.890968
K02030.01,FALSE POSITIVE,FALSE POSITIVE,1.664980224,0.987,1.7455,230.8,3.68,1921.0,3223.3,5792.0,4.058,1.567,296.52682000000004,43.960232
K01752.01,FALSE POSITIVE,FALSE POSITIVE,16.6094904,0.631,3.189,272.9,1.82,766.0,81.28,6047.0,4.395,1.05,300.43979,43.930729
K02284.01,FALSE POSITIVE,FALSE POSITIVE,2.69787749,0.53,1.915,116.8,1.5,1512.0,1235.14,5609.0,4.114,1.348,291.69385,38.964069
K02292.01,FALSE POSITIVE,FALSE POSITIVE,5.23340265,0.366,3.242,242.1,1.15,851.0,124.02,5266.0,4.611000000000001,0.741,282.04895,42.871109000000004
K02301.01,FALSE POSITIVE,FALSE POSITIVE,3.51289168,0.373,3.313,131.0,1.12,1161.0,429.42,5523.0,4.395,0.981,295.98465,50.248199
K02061.01,FALSE POSITIVE,FALSE POSITIVE,14.092583189,0.586,4.1536,530.4,1.82,597.0,30.1,5081.0,4.596,0.77,291.65952000000004,50.583881
K07826.01,FALSE POSITIVE,FALSE POSITIVE,9.087508012999999,0.511,2.7597,140.6,1.37,987.0,224.7,6078.0,4.297,1.119,292.73621,42.75972
K03955.01,FALSE POSITIVE,FALSE POSITIVE,1.3325647040000002,1.249,5.9775,1049.5,30.04,1692.0,1945.27,6046.0,4.486000000000001,0.972,295.2269,46.772869
K03956.01,FALSE POSITIVE,FALSE POSITIVE,2.636899795,1.519,0.9105,426.2,49.84,1179.0,456.22,5524.0,4.54,0.847,297.55859,40.63467
K01625.01,FALSE POSITIVE,FALSE POSITIVE,1.221204888,0.6,1.8511,111.6,1.1,1772.0,2334.4,5874.0,4.378,0.997,298.84198,41.631531
K01617.01,FALSE POSITIVE,FALSE POSITIVE,135.90795753,,1.83,,,,,,,,298.20071,41.729209999999995
K01631.01,FALSE POSITIVE,FALSE POSITIVE,0.592243731,0.986,1.386,3992.4,6.77,1551.0,1361.22,4920.0,4.664,0.591,290.28094,45.464259999999996
K01634.01,FALSE POSITIVE,FALSE POSITIVE,46.882525,0.7285,1.93,343.5,1.91,513.0,16.4,6045.0,4.494,0.955,297.89221000000003,47.498089
K01614.01,FALSE POSITIVE,FALSE POSITIVE,20.7191626,0.016,3.912,184.4,1.85,790.0,92.2,5837.0,4.143,1.366,281.27295,47.774399
K01919.01,FALSE POSITIVE,FALSE POSITIVE,16.60973843,1.0412,4.515,667.8,6.64,579.0,26.59,5238.0,4.603,0.752,300.4472,43.929539
K02065.01,CANDIDATE,CANDIDATE,80.2321467,0.911,4.656,888.7,3.24,380.0,4.91,5436.0,4.505,0.888,282.86319,41.79668
K02068.01,CANDIDATE,CANDIDATE,41.88970036,1.285,1.35,1304.4,32.16,515.0,16.66,5952.0,4.519,0.907,295.46463,47.90807
K02070.01,FALSE POSITIVE,FALSE POSITIVE,1.7914062609999999,1.008,2.8159,345.5,4.51,1579.0,1466.9,6092.0,4.453,1.028,288.51645,41.381962
K02085.01,FALSE POSITIVE,FALSE POSITIVE,5.71483873,0.134,2.748,286.2,1.26,842.0,118.73,5193.0,4.535,0.755,299.78946,44.171001000000004
K07828.01,FALSE POSITIVE,FALSE POSITIVE,17.5859472,0.042,3.815,509.5,2.24,700.0,56.81,5780.0,4.438,1.0,294.85565,42.790672
K02147.02,CONFIRMED,CANDIDATE,10.32736351,0.754,1.889,126.9,1.25,838.0,116.56,5757.0,4.431,1.017,291.77164,47.5299
K03960.01,FALSE POSITIVE,FALSE POSITIVE,2.54557259,0.038,5.636,529.0,1.97,1234.0,549.8,5718.0,4.5489999999999995,0.863,298.8461,43.403519
K01623.01,FALSE POSITIVE,FALSE POSITIVE,110.9215892,0.905,5.282,498.0,3.71,443.0,9.12,5725.0,4.148,1.384,285.90607,49.287521000000005
K01663.01,FALSE POSITIVE,FALSE POSITIVE,11.76921923,0.964,3.219,519.3,3.12,868.0,134.04,6215.0,4.44,1.052,292.79404,40.074581
K03104.01,CANDIDATE,CANDIDATE,1.236866732,0.982,1.242,187.2,1.75,1569.0,1439.3,5621.0,4.513999999999999,0.879,296.68945,49.44677
K03121.01,FALSE POSITIVE,FALSE POSITIVE,1.926888595,0.589,1.235,130.0,1.31,1619.0,1622.18,6268.0,4.428999999999999,1.1,297.53055,48.38747
K01422.05,CONFIRMED,CANDIDATE,34.1420506,0.105,2.945,788.0,1.06,248.0,0.89,3526.0,4.8660000000000005,0.383,286.54001,49.437328
K03137.01,CANDIDATE,CANDIDATE,1.3320359959999999,0.137,1.391,136.8,0.85,1365.0,823.09,5376.0,4.6160000000000005,0.73,285.20944,46.540909
K03139.01,FALSE POSITIVE,FALSE POSITIVE,0.63624396,,4.0,,,,,,,,297.15662000000003,40.898788
K03143.01,FALSE POSITIVE,FALSE POSITIVE,4.4040248,,2.41,,,,,,,,281.11947999999995,42.9944
K03149.01,FALSE POSITIVE,FALSE POSITIVE,9.81101738,,2.09,,,,,,,,286.65024,47.242329
K00351.05,CONFIRMED,CANDIDATE,8.71980135,0.343,3.7454,160.4,1.53,987.0,224.47,5970.0,4.317,1.2,284.4335,49.305161
K00351.06,CONFIRMED,CANDIDATE,7.00821787,0.156,3.812,116.4,1.29,1062.0,300.58,5970.0,4.317,1.2,284.4335,49.305161
K02893.01,FALSE POSITIVE,FALSE POSITIVE,0.99014722,0.329,0.9394,321.1,1.34,1433.0,997.75,5072.0,4.606,0.747,289.20412999999996,46.133911
K02902.01,FALSE POSITIVE,FALSE POSITIVE,138.61227705,,13.79,,,,,,,,292.44772,47.858952
K02909.01,FALSE POSITIVE,FALSE POSITIVE,0.77359329,0.388,1.7603,80.6,0.82,1890.0,3022.82,5747.0,4.508,0.907,296.23697000000004,43.014148999999996
K00918.02,FALSE POSITIVE,FALSE POSITIVE,5.71489488,0.0125,2.0705,292.5,1.41,908.0,160.68,5552.0,4.555,0.833,283.97751,44.811562
K00966.02,FALSE POSITIVE,FALSE POSITIVE,7.76967007,,4.74,,,,,,,,290.91119,38.335578999999996
K01961.02,FALSE POSITIVE,FALSE POSITIVE,76.642481,0.1653,5.476,64.5,1.36,542.0,20.44,5537.0,3.949,1.714,287.57117,42.813919
K02037.02,CANDIDATE,CANDIDATE,5.47715718,0.244,1.3849,568.4,2.17,892.0,149.23,5029.0,4.428999999999999,0.93,284.34274,46.316551000000004
K02473.02,FALSE POSITIVE,FALSE POSITIVE,73.45736853,,5.28,,,,,,,,291.95999,44.900021
K02533.02,FALSE POSITIVE,FALSE POSITIVE,9.49361221,,6.52,,,,,,,,286.71564,48.645278999999995
K02570.02,FALSE POSITIVE,FALSE POSITIVE,4.4296786,,1.96,,,,,,,,297.29269,48.11438
K02586.02,FALSE POSITIVE,FALSE POSITIVE,5.9703813,0.8826,0.669,210.3,1.69,981.0,218.94,5825.0,4.504,0.965,290.17618,46.698341
K02612.02,CANDIDATE,CANDIDATE,7.57299816,0.411,2.645,30.2,0.53,875.0,138.36,5495.0,4.442,0.961,297.14883,46.296951
K02631.02,FALSE POSITIVE,FALSE POSITIVE,3.95383243,,2.37,,,,,,,,282.23969,43.244049
K01871.02,CANDIDATE,CANDIDATE,32.376183,0.896,4.4639,745.4,2.26,392.0,5.61,4580.0,4.641,0.675,285.25366,46.582190999999995
K02940.01,FALSE POSITIVE,FALSE POSITIVE,129.68366098,,7.86,,,,,,,,288.28134,46.637909
K02941.01,FALSE POSITIVE,FALSE POSITIVE,4.30908594,0.871,1.52,160.8,1.62,1172.0,445.13,5754.0,4.348,1.097,294.29269,46.159409000000004
K02947.01,FALSE POSITIVE,FALSE POSITIVE,57.104588,0.087,11.5,144.3,0.98,425.0,7.74,5637.0,4.564,0.821,291.38715,46.881679999999996
K02954.01,FALSE POSITIVE,FALSE POSITIVE,0.676715927,0.652,0.63,264.5,1.29,1735.0,2135.8,5334.0,4.56,0.733,294.34517999999997,39.683929
K02957.01,CANDIDATE,CANDIDATE,4.64490141,0.058,2.456,106.4,0.76,832.0,113.62,4786.0,4.54,0.77,282.34305,48.340778
K02988.01,FALSE POSITIVE,FALSE POSITIVE,2.43731228,,1.89,,,,,,,,292.3407,37.279861
K03001.01,FALSE POSITIVE,FALSE POSITIVE,0.768934934,0.989,1.216,846.8,4.09,1713.0,2026.85,5390.0,4.535,0.777,289.92453,49.882469
K03006.01,CANDIDATE,CANDIDATE,0.998212785,0.436,2.489,118.8,1.1,1888.0,2998.77,6072.0,4.47,0.988,293.61337000000003,44.975421999999995
K03009.01,CONFIRMED,CANDIDATE,0.764863517,0.235,1.16,150.2,1.04,1733.0,2145.14,5231.0,4.476,0.86,290.08477999999997,51.208599
K03046.01,FALSE POSITIVE,FALSE POSITIVE,1.10118564,,5.2,,,,,,,,290.41016,44.063541
K03054.01,FALSE POSITIVE,FALSE POSITIVE,0.544962596,0.459,1.085,247.9,1.03,1719.0,2074.18,5257.0,4.675,0.639,297.10152999999997,41.876862
K03062.01,FALSE POSITIVE,FALSE POSITIVE,0.769127296,0.067,0.998,114.6,0.9,1917.0,3179.14,6024.0,4.561,0.831,293.57122999999996,43.28648
K03077.01,CANDIDATE,CANDIDATE,4.09578199,0.752,1.704,405.5,1.64,851.0,124.3,4791.0,4.577,0.742,292.03348,37.974548
K00351.04,CONFIRMED,CANDIDATE,91.9401253,0.025,9.195,482.9,2.62,450.0,9.71,5970.0,4.317,1.2,284.4335,49.305161
K03079.01,FALSE POSITIVE,FALSE POSITIVE,92.57337995,,8.45,,,,,,,,298.81332000000003,41.627468
K03094.01,CANDIDATE,CANDIDATE,4.5770016,0.327,0.949,710.0,1.33,567.0,24.38,3805.0,4.7669999999999995,0.497,288.87436,51.154121
K03096.01,CONFIRMED,CANDIDATE,14.4540329,0.522,7.183,79.7,0.72,676.0,49.51,5559.0,4.496,0.79,294.95102,43.012428
K03102.01,CANDIDATE,CANDIDATE,9.3210841,0.0815,1.81,294.2,0.61,394.0,5.67,3773.0,4.925,0.35,297.96047999999996,46.227921
K03103.01,FALSE POSITIVE,FALSE POSITIVE,19.3073774,0.0275,3.437,31.7,1.21,1054.0,292.25,6131.0,3.7760000000000002,2.142,288.27991000000003,48.950523
K01599.02,CANDIDATE,CANDIDATE,13.6164547,1.19,5.175,376.1,22.29,755.0,76.81,5823.0,4.4719999999999995,0.972,298.37384,40.61842
K02793.02,CONFIRMED,CANDIDATE,1.766789509,0.066,1.3345,1009.8,1.4,730.0,66.95,3698.0,4.81,0.444,288.25057999999996,46.679611
K03077.02,CANDIDATE,CANDIDATE,7.55842923,0.619,2.91,361.1,1.46,694.0,54.85,4791.0,4.577,0.742,292.03348,37.974548
K00339.03,CANDIDATE,CANDIDATE,35.8656484,0.963,8.035,250.9,2.44,633.0,37.92,6078.0,4.29,1.189,285.88837,47.880379
K00577.02,CONFIRMED,CANDIDATE,0.6381629329999999,0.092,1.2313,109.7,0.91,1874.0,2928.31,5244.0,4.449,0.888,291.05722000000003,44.632381
K05148.01,FALSE POSITIVE,FALSE POSITIVE,40.301684,0.5721,1.398,374.8,2.38,623.0,35.6,6429.0,4.372,1.177,293.74627999999996,40.41774
K05149.01,CANDIDATE,CANDIDATE,43.681309,0.257,12.37,258.0,1.33,473.0,11.86,5726.0,4.564,0.829,294.27398999999997,40.462078000000005
K05151.01,FALSE POSITIVE,FALSE POSITIVE,26.1537851,0.2437,1.802,228.6,1.47,631.0,37.53,6091.0,4.487,0.967,298.51175,40.459469
K05154.01,FALSE POSITIVE,FALSE POSITIVE,35.40103336,,1.75,,,,,,,,294.22008999999997,40.592232
K05272.01,FALSE POSITIVE,FALSE POSITIVE,5.2433865,0.489,12.472,65.4,0.75,1038.0,274.95,6011.0,4.522,0.902,291.85382000000004,41.764041999999996
K05273.01,FALSE POSITIVE,FALSE POSITIVE,5.2435703,1.145,15.864,228.5,12.68,890.0,148.79,5558.0,4.621,0.722,291.91058,41.75098
K05274.01,FALSE POSITIVE,FALSE POSITIVE,55.7583803,0.01,2.497,132.7,1.59,537.0,19.6,5413.0,4.107,1.403,292.633,41.749221999999996
K05275.01,FALSE POSITIVE,FALSE POSITIVE,3.781123,0.004,8.15,90.4,1.16,1421.0,962.72,6318.0,4.247,1.216,292.99492999999995,41.712749
K05279.01,CANDIDATE,CANDIDATE,103.722152,0.017,6.061,296.9,1.95,414.0,6.92,5784.0,4.33,1.143,298.11356,41.712749
K03376.01,FALSE POSITIVE,FALSE POSITIVE,29.9756697,0.8708,2.987,258.0,1.84,591.0,28.85,5893.0,4.462,0.986,286.23264,38.202888
K03447.01,FALSE POSITIVE,FALSE POSITIVE,31.5073649,0.774,7.362,330.5,0.74,253.0,0.97,3554.0,4.888,0.37,288.89194,40.563140999999995
K03453.01,FALSE POSITIVE,FALSE POSITIVE,18.1118457,1.235,6.309,328.7,31.25,803.0,98.09,6434.0,4.394,1.138,294.23987,40.012131
K03463.01,CANDIDATE,CANDIDATE,32.5474295,0.709,6.945,157.1,1.42,618.0,34.42,6068.0,4.3839999999999995,1.061,296.87976000000003,40.45536
K03478.01,CANDIDATE,CANDIDATE,33.4969115,0.961,4.833,163.5,2.97,630.0,37.3,4928.0,3.966,1.688,287.66339,43.471451
K05031.01,FALSE POSITIVE,FALSE POSITIVE,34.33339948,,2.45,,,,,,,,295.51279,39.08849
K05032.01,FALSE POSITIVE,FALSE POSITIVE,1.389947459,0.437,1.193,1213.8,3.39,1665.0,1816.13,5999.0,4.461,0.95,296.10361,39.056221
K05033.01,CANDIDATE,CANDIDATE,127.671711,0.2999,2.637,450.1,5.52,519.0,17.13,4985.0,3.534,2.633,296.35797,39.078579
K05035.01,FALSE POSITIVE,FALSE POSITIVE,115.23145073,,2.01,,,,,,,,293.29913,39.188389
K05158.01,CANDIDATE,CANDIDATE,151.13008,0.0529,3.49,358.0,4.41,578.0,26.4,6768.0,3.844,2.302,299.38071,40.535671
K05283.01,CANDIDATE,CANDIDATE,18.7821603,0.1986,5.573,77.2,0.83,681.0,50.97,5919.0,4.488,0.94,291.76412999999997,41.86013
K03494.01,CANDIDATE,CANDIDATE,42.8774169,0.02,1.991,1068.8,2.67,451.0,9.8,5256.0,4.4830000000000005,0.832,291.19882,44.166241
K05040.01,CANDIDATE,CANDIDATE,29.6094263,0.719,2.71,224.9,2.87,789.0,91.56,6079.0,4.059,1.783,284.66582999999997,39.252041
K05041.01,FALSE POSITIVE,FALSE POSITIVE,22.9138322,1.189,4.855,340.3,30.24,785.0,89.68,6154.0,4.2010000000000005,1.334,287.83432,39.214298
K05043.01,FALSE POSITIVE,FALSE POSITIVE,65.5327181,0.3023,2.256,373.4,1.79,437.0,8.61,5755.0,4.48,0.923,289.31667999999996,39.235088
K05166.01,FALSE POSITIVE,FALSE POSITIVE,78.04064906,,2.15,,,,,,,,289.32833999999997,40.6791
K05169.01,CANDIDATE,CANDIDATE,21.3684341,0.063,1.18,492.8,1.72,551.0,21.86,5204.0,4.515,0.786,290.20547,40.66993
K05170.01,FALSE POSITIVE,FALSE POSITIVE,149.526152,0.4364,3.033,753.0,1.69,202.0,0.39,3978.0,4.6419999999999995,0.628,291.36411,40.626881
K05288.01,CANDIDATE,CANDIDATE,29.5632952,0.154,1.562,532.8,1.9,527.0,18.23,5595.0,4.562,0.828,288.12735,41.952801
K05292.01,FALSE POSITIVE,FALSE POSITIVE,43.60012467,,1.48,,,,,,,,291.71484,41.932499
K04923.01,CANDIDATE,CANDIDATE,38.168652,0.0283,5.086,90.6,1.4,696.0,55.36,6164.0,4.117,1.465,290.75626,37.089809
K04924.01,FALSE POSITIVE,FALSE POSITIVE,3.0031801,0.98,2.814,374.7,4.7,1827.0,2630.88,6606.0,4.071000000000001,1.768,291.32748,37.126701000000004
K04926.01,CANDIDATE,CANDIDATE,69.089357,0.051,6.207,475.1,1.47,332.0,2.87,4848.0,4.581,0.698,290.87305,37.362179
K05046.01,CANDIDATE,CANDIDATE,40.9882124,0.2697,3.599,145.8,1.44,657.0,43.98,6705.0,4.328,1.174,293.24701,39.236691
K05048.01,CANDIDATE,CANDIDATE,138.333748,0.4579,2.391,603.6,6.28,488.0,13.45,4948.0,3.588,2.547,284.63876,39.355179
K05050.01,FALSE POSITIVE,FALSE POSITIVE,11.2582311,0.115,16.89,300.4,1.24,667.0,46.86,5242.0,4.556,0.722,286.37234,39.3423
K05051.01,FALSE POSITIVE,FALSE POSITIVE,139.54219147,,3.42,,,,,,,,286.5657,39.38969
K05053.01,FALSE POSITIVE,FALSE POSITIVE,14.3641542,0.2764,2.629,89.2,0.98,795.0,94.33,5925.0,4.364,1.033,294.57065,39.331402000000004
K05173.01,FALSE POSITIVE,FALSE POSITIVE,12.427076,0.026,17.447,47.5,0.82,870.0,135.77,5841.0,4.2780000000000005,1.193,297.56931000000003,40.619637
K05178.01,CONFIRMED,CANDIDATE,4.13960513,0.344,3.31,106.7,1.24,1352.0,789.48,6535.0,4.373,1.181,296.50043,40.72123
K05297.01,CANDIDATE,CANDIDATE,8.0906952,0.151,2.648,82.4,0.8,811.0,102.43,5374.0,4.495,0.902,297.42578,41.932990999999994
K04930.01,FALSE POSITIVE,FALSE POSITIVE,27.8923345,0.0465,2.204,139.6,2.1,807.0,100.41,5873.0,3.96,1.78,291.55548,37.445159999999994
K04932.01,FALSE POSITIVE,FALSE POSITIVE,19.12788374,,2.0,,,,,,,,291.06417999999996,37.535751
