p_mass,p_radius,p_period,p_semi_major_axis,p_eccentricity,p_angular_distance,p_impact_parameter,s_ra,s_dec,s_mag,s_distance,s_metallicity,s_mass,s_radius,s_temperature,s_log_g,p_hill_sphere,p_distance,p_periastron,p_apastron,p_distance_eff,p_flux,p_temp_equil,p_type,s_radius_est,s_ra_h,s_ra_t,s_dec_t,s_luminosity,s_snow_line,s_abio_zone,s_tidal_lock,p_habzone_opt,p_habzone_con,p_type_temp,p_habitable,p_esi,p_radius_est,p_mass_est,p_semi_major_axis_est
209.76647999999997,,5000.0,5.0,0.26,138.0,,236.72422999999998,46.986263,7.2,36.2,0.35,1.07,,5600.0,4.28,0.21499962,5.169,3.7,6.3,5.043218700000001,0.056063885,122.36215,Jovian,1.2393438,15.781616,15 46 53.8177,+46 59 10.5468,1.3533943000000002,3.1410579,1.5282786,0.47185916,0,0,Cold,0,0.11955937,14.020635,209.76647999999997,5.0
3079.7533,,653.21997,1.5,0.41,44.9,,238.07312000000002,-18.436066,7.25,33.39,0.11,1.09,1.03,5870.0,4.45,0.1251483,1.626075,0.885,2.115,1.5334094999999999,0.54991735,212.05315,Jovian,1.03,15.871542000000002,15 52 17.5518,-18 26 09.8376,1.1285361999999999,2.8682799,2.4453177000000004,0.47478096,1,1,Warm,0,0.36392572,12.457456,3079.7533,1.5
397.285,,349.7,1.02,0.17,38.9,,1.579898,-49.075191,5.7,26.21,0.09,1.23,1.47,6245.0,4.62,0.05810263400000001,1.0347389999999999,0.8466,1.1934,1.0237203000000001,2.8722402999999996,329.85079,Jovian,1.47,0.10532654,00 06 19.1755,-49 04 30.6876,2.9447816,4.6332989,4.8486675,0.49429494,0,0,Hot,0,0.30032612,13.632125,397.285,1.02
1684.4884,,6005.0,6.8,0.21,260.0,,1.579898,-49.075191,5.7,26.21,0.09,1.23,1.47,6245.0,4.62,0.59672677,6.94994,5.372,8.228,6.8380399,0.065137192,127.62693999999999,Jovian,1.47,0.10532654,00 06 19.1755,-49 04 30.6876,2.9447816,4.6332989,4.8486675,0.49429494,0,0,Cold,0,0.13358204,12.792619,1684.4884,6.8
1411.1563,,1928.0,2.93,0.53,85.4,,242.56259,-84.231613,7.7,34.31,0.19,0.9,1.04,5421.0,4.35,0.1600276,3.3415185,1.3771,4.4829,3.0438598,0.11495902,139.66926,Jovian,1.04,16.17084,16 10 15.0251,-84 13 53.8068,0.83689882,2.4700187000000002,1.060719,0.44541547,0,0,Cold,0,0.17449948,12.892667,1411.1563,2.93
975.7319699999999,,1299.0,2.78,0.0,28.5,,238.2345,15.430708,7.63,97.5,0.17,3.5,4.63,4922.0,3.65,0.18165645,2.78,2.78,2.78,2.7800001,1.4585707,279.97985,Jovian,4.63,15.882301000000002,15 52 56.2823,+15 25 50.5488,11.272418,9.065093899999999,0.70777626,0.70044464,1,0,Warm,0,0.37899887,13.103686999999999,975.7319699999999,2.78
530.77276,,386.29999,1.06,0.5,29.8,,239.41997,-60.200256,7.327,35.57,0.13,1.07,1.04,5940.0,4.44,0.041966495,1.1925,0.53,1.59,1.0962159,1.2398203,255.01876000000001,Jovian,1.04,15.961332,15 57 40.7953,-60 12 00.9216,1.2064271999999998,2.9656119999999997,2.7408335,0.47185916,1,1,Warm,0,0.38601273,13.459473999999998,530.77276,1.06
384.57187999999996,,2.1974,0.0379,0.07,0.778,,238.40232999999998,68.720116,6.75,48.7,0.15,1.51,,6380.0,4.37,0.0022348115,0.037992855,0.035247,0.040553,0.037923251,1825.3087,1663.7159,Jovian,1.3273589,15.893489,15 53 36.5617,+68 43 12.4176,2.6154601000000004,4.3665438,6.5469488,0.52926939,0,0,Hot,0,0.066341267,13.651647,384.57187999999996,0.0379
1122.5685,,1039.15,1.988,0.197,29.0,,240.45978,-44.434536,9.2,68.65,0.14,0.97,0.92,5507.0,4.47,0.16764767,2.0265761,1.596364,2.379636,1.9977691999999998,0.18000601,164.72268,Jovian,0.92,16.030653,16 01 50.3497,-44 26 04.3296,0.69746851,2.2548937000000002,1.2606936000000002,0.42389262,0,0,Cold,0,0.21961782,13.023109,1122.5685,1.988
1913.3246,,103.95,0.45,0.31,8.4,,242.90186,-27.078173,8.095,53.57,0.11,1.2,1.05,6014.0,4.47,0.036284066000000004,0.4716225,0.3105,0.5895,0.45558424,6.7117492,402.43042,Jovian,1.05,16.193458,16 11 36.4482,-27 04 41.4228,1.2921738,3.0691933,3.2336612999999996,0.49024316,0,0,Hot,0,0.20053291,12.721119999999999,1913.3246,0.45
708.75645,,176.3,0.76,0.11,5.6,,242.51631,26.74275,6.566,135.82,-0.25,1.23,10.52,4769.0,2.48,0.056301433,0.764598,0.6764,0.8436,0.76115412,89.339957,781.47658,Jovian,10.52,16.167755,16 10 03.9179,+26 44 33.9000,51.289612,19.336527,0.38401863,0.49429494,0,0,Hot,0,0.079165233,13.289303,708.75645,0.76
724.64785,,2730.0,4.6,0.053,20.1,,243.29113999999998,13.239476000000002,8.5,229.35,,1.75,5.38,,3.23,0.32478004,4.6064607,4.3562,4.8438,4.601617,,,Jovian,5.38,16.21941,16 13 09.8766,+13 14 22.1136,,,,0.55594327,0,0,,0,,13.276342999999999,724.64785,4.6
6.4391953,,5.77152,0.0634,0.172,2.7,,4.674448,-8.053001,6.47,23.47,0.19,1.02,,5765.0,4.38,0.0009704695800000001,0.064337813,0.0524952,0.0743048,0.063636767,290.68885,1046.0738,Superterran,1.0784499,0.31162988,00 18 41.8676,-08 03 10.8036,1.1510278999999999,2.8967212000000004,1.9970279,0.46439177,0,0,Hot,0,0.23882412,2.4203436000000003,6.4391953,0.0634
5.590594599999999,,13.5052,0.1117,0.305,4.76,,4.674448,-8.053001,6.47,23.47,0.19,1.02,,5765.0,4.38,0.0013691229,0.11689545,0.0776315,0.1457685,0.11304034,96.86834,784.87348,Superterran,1.0784499,0.31162988,00 18 41.8676,-08 03 10.8036,1.1510278999999999,2.8967212000000004,1.9970279,0.46439177,0,0,Hot,0,0.25699041,2.2270397999999996,5.590594599999999,0.1117
673.79537,,44.236,0.2388,0.4686,5.56,,245.75061000000002,-61.688763,8.3,42.96,0.1,0.93,,5441.0,4.42,0.01140047,0.26501856,0.12689832,0.35070168,0.24588282,15.074923000000002,479.62565,Jovian,0.98342529,16.383375,16 23 00.1495,-61 41 19.5468,0.75942746,2.3529187,1.1098633999999998,0.47529364,0,0,Hot,0,0.13201288,13.318914000000001,673.79537,0.2388
2084.9517,,1008.0,1.922,0.133,44.7,,245.75061000000002,-61.688763,8.3,42.96,0.1,0.93,,5441.0,4.42,0.21815343,1.9389991000000002,1.6663740000000002,2.177626,1.9262747,0.2074221,171.35918,Jovian,0.98342529,16.383375,16 23 00.1495,-61 41 19.5468,0.75942746,2.3529187,1.1098633999999998,0.47529364,0,0,Cold,0,0.23850798,12.673128,2084.9517,1.922
28.550490000000003,,86.78,0.323,0.07,30.0,,244.17812,67.238846,8.896,10.77,0.19,0.6,,4156.0,,0.010888251000000002,0.32379135,0.30039,0.34561,0.32319816,,,Neptunian,,16.278542,16 16 42.7509,+67 14 19.8456,,,0.10545424,0.38910625,0,0,,0,,5.8187752,28.550490000000003,0.323
384.57187999999996,,528.4,1.32,0.26,102.0,,246.00537000000003,-39.192982,5.39,12.91,0.06,1.11,,5883.0,4.51,0.068623949,1.364616,0.9768,1.6632,1.3314097,0.59849127,221.1774,Jovian,0.96863775,16.400358999999998,16 24 01.2921,-39 11 34.7352,1.0069475,2.7093629,2.5157472000000003,0.30305354,1,1,Warm,0,0.36410787,13.651647,384.57187999999996,1.32
356.28519,,676.6,1.7,0.155,14.2,,35.808552,10.836746,7.63,119.54,,1.43,5.01,4946.0,3.23,0.09041588699999999,1.7204213,1.4365,1.9635,1.7051462,4.7137154,373.68807000000004,Jovian,5.01,2.3872369,02 23 14.0529,+10 50 12.2856,13.458001000000001,9.9049901,0.54730005,0.51975237,0,0,Hot,0,0.2355334,13.697614999999999,356.28519,1.7
1633.6359,,116.596,0.522,0.207,4.77,,246.43814,-33.56712,7.96,109.38,0.03,1.38,2.29,5972.0,3.86,0.043801364,0.53318359,0.413946,0.630054,0.52483605,22.418553,549.84817,Jovian,2.29,16.42921,16 25 45.1569,-33 34 01.6320,5.9763883,6.600596400000001,3.1520289,0.50179678,0,0,Hot,0,0.11461446,12.809885000000001,1633.6359,0.522
731.00441,,491.54,1.36,0.23,12.4,,246.43814,-33.56712,7.96,109.38,0.03,1.38,2.29,5972.0,3.86,0.084754314,1.395972,1.0472,1.6728,1.3691532,3.3201910000000003,340.4306,Jovian,2.29,16.42921,16 25 45.1569,-33 34 01.6320,5.9763883,6.600596400000001,3.1520289,0.50179678,0,0,Hot,0,0.2831365,13.271242,731.00441,1.36
270.1538,,1027.0,2.45,0.52,42.8,,247.07201,-46.317623,7.689,57.22,0.29,1.22,1.21,6308.0,4.56,0.07116661,2.78124,1.176,3.724,2.5412659,0.40509002,191.85644,Jovian,1.21,16.471467999999998,16 28 17.2845,-46 19 03.4428,2.0769504,3.8911398,5.3882294,0.49295174,0,0,Cold,0,0.31872004,13.865423999999999,270.1538,2.45
390.92843999999997,,328.55,0.993,0.587,12.8,,246.43555,11.919066,8.23,77.37,0.24,1.21,1.34,6032.0,,0.028148492,1.1640785,0.410109,1.575891,1.041587,2.667974,301.56646,Jovian,1.34,16.429037,16 25 44.5344,+11 55 08.6376,2.1298232999999995,3.9403568999999994,3.3444602,0.44139032,0,0,Hot,0,0.30997965,13.641803,390.92843999999997,0.993
1639.9925,,5062.0,6.15,0.125,79.5,,246.43555,11.919066,8.23,77.37,0.24,1.21,1.34,6032.0,,0.59569032,6.1980469000000005,5.38125,6.91875,6.1620745999999995,0.056756167,123.98448,Jovian,1.34,16.429037,16 25 44.5344,+11 55 08.6376,2.1298232999999995,3.9403568999999994,3.3444602,0.44139032,0,0,Cold,0,0.12593091,12.807696,1639.9925,6.15
10710.803999999998,,339.331,0.974,0.38926,8.01,,246.45172000000002,30.265127000000003,9.01,121.61,0.16,1.07,1.48,5572.0,,0.12823699,1.0477919,0.59486076,1.3531392,0.99343684,2.1648042999999997,299.77051,Jovian,1.48,16.430116,16 25 48.4161,+30 15 54.4572,1.8917185,3.7135735,1.4565025,0.52433126,0,0,Hot,0,0.3491455,11.792663000000001,10710.803999999998,0.974
413.1764,,331.5,1.04,0.16,14.6,,247.11729,-13.39964,6.895,71.5,0.08,1.64,3.86,5025.0,3.48,0.055190168,1.053312,0.8736,1.2064,1.0433564,7.9720902,426.02045999999996,Jovian,3.86,16.474487,16 28 28.1537,-13 23 58.7040,8.511527800000001,7.877121300000001,0.65615243,0.54404198,0,0,Hot,0,0.17878275,13.608620000000002,413.1764,1.04
120.77463999999999,8.2954,2.87589,,0.0,,,247.62341,38.347309,8.15,76.03,0.32,1.42,1.41,6179.0,4.37,0.0019564473999999997,0.044475466,0.044475466,0.044475466,0.044475468,1312.6793,1533.5028,Jovian,1.41,16.508228,16 30 29.6222,+38 20 50.3124,2.5965677000000005,4.3507447,4.541225099999999,0.51853799,0,0,Hot,0,0.10196578,8.2954,120.77463999999999,0.044475466
422.71124000000003,,4.07182,0.053,0.0167,0.722,,248.21271000000002,2.084832,7.89,73.43,0.29,1.2,1.44,5856.0,,0.0036815833,0.053007390999999994,0.0521149,0.0538851,0.05300185,777.9053,1345.4076,Jovian,1.44,16.547515,16 32 51.0530,+02 05 05.3952,2.1848313,3.9909172999999996,2.4649487999999997,0.48438708,0,0,Hot,0,0.06737408,13.594966000000001,422.71124000000003,0.053
874.02701,,428.5,1.262,0.031,6.57,,4.82111,14.054754999999998,8.36,191.96,,1.46,4.67,4947.0,3.18,0.10309217,1.2626064,1.2228780000000001,1.301122,1.2621517,7.3515704,419.43208,Jovian,4.67,0.32140735,00 19 17.0665,+14 03 17.1180,11.702807,9.236528999999999,0.55204847,0.52336187,0,0,Hot,0,0.18883243,13.167307000000001,874.02701,1.262
861.31389,,5894.0,6.7,0.38,237.0,,247.82327,79.789772,7.02,28.29,-0.01,1.17,0.96,5961.0,4.5,0.37518336,7.183739999999999,4.154,9.246,6.8270897,0.025108606000000002,98.526717,Jovian,0.96,16.521552,16 31 17.5886,+79 47 23.1792,1.0425757,2.7568782000000005,2.9274207999999997,0.45269636,0,0,Cold,0,0.093865535,13.175798,861.31389,6.7
845.7403199999999,,2918.92,4.187,0.532,47.5,,253.3739,-46.332958000000005,9.182,88.11,0.29,1.15,1.13,5907.0,4.37,0.17692142,4.7795107,1.959516,6.414484,4.3510761,0.09383291,132.68595,Jovian,1.13,16.891594,16 53 29.7394,-46 19 58.6488,1.3928791,3.1865481,2.652765,0.4062555,0,0,Cold,0,0.15613515,13.186380999999999,845.7403199999999,4.187
594.02054,,686.5,1.66,0.04,9.97,,253.43159,11.973746,8.38,166.54,,1.3,5.14,5027.0,3.29,0.12277706,1.661328,1.5936,1.7264,1.6603322,5.490121599999999,389.86121,Jovian,5.14,16.895441,16 53 43.5860,+11 58 25.4856,15.116470999999999,10.497575,0.60934532,0.50349935,0,0,Hot,0,0.21896315,13.392966,594.02054,1.66
7.5102757,1.63666,4.75615,0.0522,0.09,1.16,0.33,36.86824,-27.635206,9.088,44.87,0.15,0.9,0.86,5125.0,4.53,0.00096375847,0.05241141,0.047502,0.056898,0.052252995,168.45584,916.44114,Superterran,0.86,2.4578827999999997,02 27 28.3781,-27 38 06.7416,0.45715242,1.8255523,0.63789533,0.45314171,0,0,Hot,0,0.28068107,1.63666,7.5102757,0.0522
8.1109706,2.38773,17.1784,0.1268,0.05,2.83,0.87,36.86824,-27.635206,9.088,44.87,0.15,0.9,0.86,5125.0,4.53,0.0025074839000000003,0.1269585,0.12046,0.13314,0.12683968,28.468596999999995,588.21028,Superterran,0.86,2.4578827999999997,02 27 28.3781,-27 38 06.7416,0.45715242,1.8255523,0.63789533,0.45314171,0,0,Hot,0,0.28004563,2.38773,8.1109706,0.1268
937.5926099999999,,499.39999000000006,1.28,0.34,26.4,,256.12863,-43.309769,7.39,48.52,-0.01,1.25,1.28,6124.0,4.32,0.076778656,1.353984,0.8448,1.7152,1.2992385,1.3400006000000002,267.92472999999995,Jovian,1.28,17.075243,17 04 30.8749,-43 18 35.1684,2.0646637,3.8796132000000005,3.9598351000000003,0.49695965,1,1,Warm,0,0.38436871,13.126695999999999,937.5926099999999,1.28
260.61896,,3341.5588,4.21,0.04,230.0,,255.65169,47.081882,6.76,18.29,-0.11,0.71,0.85,5468.0,4.43,0.28945947,4.213368,4.0416,4.3784,4.2108425,0.032675636,108.28556,Jovian,0.85,17.043447,17 02 36.4083,+47 04 54.7752,0.57868273,2.0539224,1.0625266000000002,0.41156387,0,0,Cold,0,0.09811269800000001,13.887363,260.61896,4.21
1706.7364,,163.94,0.6,0.61,9.5,,257.52047999999996,-56.449268000000004,8.21,63.16,0.25,1.18,1.32,5743.0,4.27,0.026470525,0.71163,0.234,0.966,0.63207795,5.9531117,365.81166,Jovian,1.32,17.168032999999998,17 10 04.9177,-56 26 57.3648,1.6982115000000002,3.5185169999999997,2.0186613999999996,0.48750431,0,0,Hot,0,0.21312682,12.785235,1706.7364,0.6
778.6786099999999,,408.60001,1.29,0.46,20.3,,257.81552,-56.680797999999996,7.238,63.56,-0.22,1.96,2.3,5589.0,4.01,0.051223517999999996,1.426482,0.6966,1.8834,1.3267583,3.1298825,324.35395,Jovian,2.3,17.187701999999998,17 11 15.7283,-56 40 50.8728,4.6246700999999995,5.8063626,1.8349293000000002,0.57734643,0,0,Hot,0,0.291232,13.234401,778.6786099999999,1.29
819.99625,,3452.0,5.36,0.06,84.3,,257.81552,-56.680797999999996,7.238,63.56,-0.22,1.96,2.3,5589.0,4.01,0.37693209,5.369648000000001,5.0384,5.6816,5.3624155,0.16126285,161.33733,Jovian,2.3,17.187701999999998,17 11 15.7283,-56 40 50.8728,4.6246700999999995,5.8063626,1.8349293000000002,0.57734643,0,0,Cold,0,0.20631092,13.204329000000001,819.99625,5.36
826.35281,,818.8,2.0,0.04,26.6,,257.76819,-20.65457,6.818,75.13,0.08,1.69,5.03,4960.0,3.17,0.15130248,2.0016,1.92,2.08,2.0004003,3.4327252999999995,346.67641000000003,Jovian,5.03,17.184547,17 11 04.3683,-20 39 16.4520,13.719911999999999,10.000908,0.59272698,0.54951561,0,0,Hot,0,0.27911956,13.199843,826.35281,2.0
314.64972,,194.3,0.63,0.17,14.4,,257.39423,33.355854,7.27,43.67,-0.6,1.15,1.38,5905.0,4.22,0.033955778,0.6391035,0.5229,0.7371,0.63229784,5.3041201,384.51711,Jovian,1.38,17.159616,17 09 34.6175,+33 21 21.0744,2.074562,3.8889019,2.6436657,0.48333741,0,0,Hot,0,0.22099318,13.772717000000002,314.64972,0.63
260.61896,,391.9,1.02,0.16,23.4,,257.39423,33.355854,7.27,43.67,-0.6,1.15,1.38,5905.0,4.22,0.05225173599999999,1.033056,0.8568,1.1832,1.0232918,2.0200283,302.25728,Jovian,1.38,17.159616,17 09 34.6175,+33 21 21.0744,2.074562,3.8889019,2.6436657,0.48333741,0,0,Hot,0,0.34294534,13.887363,260.61896,1.02
3140.1407,,131.05,0.49,0.71,13.5,,258.09668,63.352093,8.1,36.23,0.14,0.95,0.95,5453.0,4.46,0.021173262999999998,0.6135045,0.1421,0.8379,0.52771532,4.2285224,322.48872,Jovian,0.95,17.206446,17 12 23.2064,+63 21 07.5348,0.71495358,2.2829831,1.141046,0.4535157,0,0,Hot,0,0.25638096,12.446816,3140.1407,0.49
2733.3208,,4191.0,,0.231,,,258.09668,63.352093,8.1,36.23,0.14,0.95,0.95,5453.0,4.46,0.54701153,5.1333148,3.8449343000000002,6.1548949,5.0338644,0.029394121000000002,104.41516999999999,Jovian,0.95,17.206446,17 12 23.2064,+63 21 07.5348,0.71495358,2.2829831,1.141046,0.4535157,0,0,Cold,0,0.10135548,12.523037,2733.3208,4.999914599999999
235.19272,,842.2,1.88,0.22,33.0,,259.96417,-48.54932,6.673,56.96,-0.12,1.25,2.16,5900.0,4.07,0.084050883,1.9254959999999999,1.4664,2.2936,1.8915589,1.4691336000000002,277.89839,Jovian,2.16,17.330946,17 19 51.4045,-48 32 57.5520,5.0652886,6.076673,2.694925,0.49695965,1,0,Warm,0,0.37292678,13.950232000000002,235.19272,1.88
4.1317639999999995,,4.6455,0.05,0.0,2.05,,259.4187,29.227226,8.42,24.35,0.05,0.77,0.72,4850.0,4.6,0.00087559537,0.05,0.05,0.05,0.050000000999999995,102.79703,811.22263,Terran,0.72,17.294581,17 17 40.4915,+29 13 38.0136,0.25699259,1.3687498,0.37755746,0.46932262,0,0,Hot,0,0.27446548,1.8637130000000002,4.1317639999999995,0.05
3391.2248,,359.51001,1.12,0.85,23.4,,260.14294,-19.333745999999998,6.506,47.8,0.15,1.38,1.9,6090.0,4.02,0.022677073,1.5246,0.168,2.072,1.2598862,6.732827400000001,329.64425,Jovian,1.9,17.342864000000002,17 20 34.3098,-19 20 01.4856,4.4490267999999995,5.6950335,3.8603983,0.51362264,0,0,Hot,0,0.20204087,12.404760000000001,3391.2248,1.12
486.27684000000005,,521.0,1.5,0.29,15.8,,261.4393,27.303340999999996,7.64,95.12,0.19,1.3,4.5,4860.0,3.24,0.076756452,1.563075,1.065,1.935,1.5162221000000002,4.7005882,369.04404,Jovian,4.5,17.429288,17 25 45.4355,+27 18 12.0276,10.121823,8.589999699999998,0.45736379,0.50349935,0,0,Hot,0,0.23686255,13.511426,486.27684000000005,1.5
4449.592,,820.2,2.1,0.13,7.34,,259.90463,80.136398,5.706,285.91,-0.2,1.8,50.3,4069.0,1.4,0.24710014,2.117745,1.827,2.373,2.1044614,142.11435,876.8358099999999,Jovian,50.3,17.326976000000002,17 19 37.1152,+80 08 11.0328,621.4059,67.30564,0.13097614,0.47061851,0,0,Hot,0,0.079868068,12.257389,4449.592,2.1
359.14564,,12.62,0.11,0.02,1.5,,263.33977999999996,5.7007330000000005,8.646,73.46,0.05,1.12,1.12,6123.0,4.55,0.007380540400000001,0.110022,0.1078,0.1122,0.1100055,130.58198000000002,861.1586,Jovian,1.12,17.555985999999997,17 33 21.5512,+05 42 02.6388,1.5797259,3.393553,3.8109535000000005,0.3855812,0,0,Hot,0,0.073685155,13.692797,359.14564,0.11
603.87321,,248.4,0.8,0.075,10.9,,263.33977999999996,5.7007330000000005,8.646,73.46,0.05,1.12,1.12,6123.0,4.55,0.060245717000000004,0.80225,0.74,0.86,0.80056366,2.4752932,319.2217,Jovian,1.12,17.555985999999997,17 33 21.5512,+05 42 02.6388,1.5797259,3.393553,3.8109535000000005,0.3855812,0,0,Hot,0,0.32123564,13.383276,603.87321,0.8
704.94251,,1184.1,2.32,0.024,41.5,,264.74802,-43.145515,7.24,55.94,,1.19,2.13,5534.0,3.92,0.19022106,2.3206682,2.26432,2.37568,2.3201672,0.70852245,233.7149,Jovian,2.13,17.649869,17 38 59.5272,-43 08 43.8540,3.8124528,5.271886,1.4136649,0.48887757,1,1,Warm,0,0.37999247,13.292457999999998,704.94251,2.32
244.09191,,351.0,1.032,0.184,18.4,,264.74802,-43.145515,7.24,55.94,,1.19,2.13,5534.0,3.92,0.04967721,1.0494697,0.842112,1.2218879999999999,1.0364167,3.6418676,349.68647000000004,Jovian,2.13,17.649869,17 38 59.5272,-43 08 43.8540,3.8124528,5.271886,1.4136649,0.48887757,0,0,Hot,0,0.26722874,13.927453,244.09191,1.032
296.85135,,577.2,1.492,0.095,16.8,,5.13133,30.974804,7.52,89.03,0.22,1.33,3.49,4915.0,,0.081927884,1.4987326,1.35026,1.63374,1.4936883,2.8738533,331.1489,Jovian,3.49,0.34208868,00 20 31.5193,+30 58 29.2944,6.3684477,6.8136617,0.50652517,0.50283226,0,0,Hot,0,0.29924985,13.808048999999999,296.85135,1.492
1150.5374,,2149.0,3.584,0.099,40.3,,5.13133,30.974804,7.52,89.03,0.22,1.33,3.49,4915.0,,0.307771,3.6015634,3.229184,3.9388160000000005,3.5884053999999996,0.49823742,213.64983999999998,Jovian,3.49,0.34208868,00 20 31.5193,+30 58 29.2944,6.3684477,6.8136617,0.50652517,0.50283226,1,1,Warm,0,0.3492271,13.009015,1150.5374,3.584
532.67973,,643.25,1.497,0.128,95.9,,266.03625,-51.834053000000004,5.15,15.61,,1.08,,,,0.10316625,1.5092633999999998,1.305384,1.688616,1.5000826999999999,,,Jovian,,17.735751,17 44 08.7045,-51 50 02.5908,,,,0.50010679,0,0,,0,,13.45735,532.67973,1.497
576.54,,4205.8,5.235,0.0985,336.0,,266.03625,-51.834053000000004,5.15,15.61,,1.08,,,,0.38294481,5.2603956,4.7193525,5.7506474999999995,5.2413692,,,Jovian,,17.735751,17 44 08.7045,-51 50 02.5908,,,,0.50010679,0,0,,0,,13.41058,576.54,5.235
10.555067999999999,,9.6386,0.09094,0.172,5.83,,266.03625,-51.834053000000004,5.15,15.61,,1.08,,,,0.001610335,0.092285184,0.07529832,0.10658168,0.091279615,,,Neptunian,,17.735751,17 44 08.7045,-51 50 02.5908,,,,0.50010679,0,0,,0,,3.238126,10.555067999999999,0.09094
165.87443000000002,,310.55,0.921,0.0666,59.0,,266.03625,-51.834053000000004,5.15,15.61,,1.08,,,,0.046050166,0.92304258,0.8596614,0.9823386,0.9215114,,,Jovian,,17.735751,17 44 08.7045,-51 50 02.5908,,,,0.50010679,0,0,,0,,14.166213,165.87443000000002,0.921
82.635281,,75.523,0.36,0.25,9.52,,38.833034999999995,-3.560602,6.83,37.83,0.13,1.11,1.48,5757.0,4.14,0.011361346999999999,0.37125,0.27,0.45,0.36287197,17.179335000000002,512.46883,Jovian,1.48,2.5888691,02 35 19.9289,-03 33 38.1672,2.1557431,3.9642612999999995,2.0260778999999998,0.47766724,0,0,Hot,0,0.13867887,10.881423,82.635281,0.36
1620.9228,,990.0,2.12,0.6,35.4,,39.257961,42.062634,7.282,59.96,0.3,1.63,1.72,5981.0,4.18,0.08466540199999999,2.5016,0.848,3.392,2.229088,0.94336344,231.5749,Jovian,1.72,2.6171975,02 37 01.9111,+42 03 45.4824,3.3918821000000006,4.972607099999999,3.3838266000000004,0.54293395,1,1,Warm,0,0.39491545,12.814289,1620.9228,2.12
3127.4275,,8.4282,0.08,0.28,2.59,,267.65982,-40.318348,9.1,30.85,-0.1,0.42,0.75,4723.0,4.31,0.011250893999999999,0.083136,0.0576,0.1024,0.080804949,40.816123,634.2298400000001,Jovian,0.75,17.843989,17 50 38.3604,-40 19 06.0528,0.25077426,1.3520888999999998,0.24801556,0.345489,0,0,Hot,0,0.096859338,12.449038999999999,3127.4275,0.08
249.05002000000002,,75.2203,0.362,0.7441,5.33,,268.41873,56.39195600000001,8.0,67.92,,1.12,1.76,5522.0,3.97,0.005613756700000001,0.46221695,0.0926358,0.6313642,0.39338272,29.47553,514.82801,Jovian,1.76,17.894582999999997,17 53 40.4990,+56 23 31.0416,2.5804746,4.337241099999999,1.3571153,0.47909739,0,0,Hot,0,0.09920850699999999,13.915135000000001,249.05002000000002,0.362
699.5394299999999,,1272.0,2.39,0.08,35.2,,268.41873,56.39195600000001,8.0,67.92,,1.12,1.76,5522.0,3.97,0.18800483,2.397648,2.1988,2.5812,2.3919162999999997,0.45320845,208.78381000000002,Jovian,1.76,17.894582999999997,17 53 40.4990,+56 23 31.0416,2.5804746,4.337241099999999,1.3571153,0.47909739,1,1,Warm,0,0.33616088,13.296959,699.5394299999999,2.39
22.120829,,17.24,0.14,0.2,5.51,,39.244198,-34.577976,5.78,25.41,0.06,1.2,,,,0.0029594427000000003,0.1428,0.112,0.168,0.14070938,,,Neptunian,,2.6162799999999997,02 36 58.6080,-34 34 40.7136,,,,0.49024316,0,0,,0,,5.0068345,22.120829,0.14
140.79781,,280.17,0.87,0.238,16.4,,270.38013,0.104556,8.1,53.19,0.2,1.12,1.11,5859.0,,0.03321891,0.89464014,0.66294,1.0770600000000001,0.87627782,1.769507,290.65725,Jovian,1.11,18.025343,18 01 31.2339,+00 06 16.4016,1.3008541,3.0794848,2.4213552000000003,0.42744362,1,0,Warm,0,0.3548702,14.268747,140.79781,0.87
16.139306,,40.0,0.23,0.088,8.13,,270.16205,29.571921999999997,7.1,28.28,-0.04,0.99,,5790.0,4.44,0.0053201567,0.23089056,0.20976,0.25024,0.23022322,18.787558999999998,529.6388400000001,Neptunian,0.99155657,18.010804,18 00 38.8949,+29 34 18.9192,0.99000615,2.6864745,2.0640273000000002,0.45979353,0,0,Hot,0,0.23092494,4.1583343,16.139306,0.23
634.99492,,641.472,1.331,0.35,33.8,,270.7789,-28.560644,9.7,39.41,,0.77,,4684.0,,0.08115273,1.4125238000000002,0.86515,1.79685,1.352251,,,Jovian,,18.051928,18 03 06.9394,-28 33 38.3184,,,0.28387521,0.42284516,0,0,,0,,13.353717000000001,634.99492,1.331
98.52668100000001,,1155.0,2.1,0.05,95.4,,270.6286,26.313002,6.99,22.02,0.17,0.76,0.97,5372.0,4.35,0.10099693,2.102625,1.995,2.205,2.1006571,0.15939735,160.90197,Jovian,0.97,18.041908,18 02 30.8676,+26 18 46.8072,0.70206307,2.2623086,0.92164623,0.42100668,0,0,Cold,0,0.21163779,12.069198,98.52668100000001,2.1
12.900639,,75.765,0.3351,0.22,15.2,,270.6286,26.313002,6.99,22.02,0.17,0.76,0.97,5372.0,4.35,0.006719239100000001,0.34320942,0.261378,0.408822,0.33716031,6.409144400000001,401.62498999999997,Neptunian,0.97,18.041908,18 02 30.8676,+26 18 46.8072,0.70206307,2.2623086,0.92164623,0.42100668,0,0,Hot,0,0.34533281,3.644393,12.900639,0.3351
