pl_name,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmassj,pl_radj,ra_str,ra,dec_str,dec,st_dist,st_teff,st_mass,st_rad
Kepler-776 b,Transit,1,4.89718784,,,,0.114,19h09m05.43s,287.272640,+41d38m08.0s,41.635559,727.00,5071.00,0.83,0.78
Kepler-777 b,Transit,1,5.72812599,,,,0.131,18h50m53.77s,282.724059,+44d20m47.3s,44.346478,383.00,4043.00,0.58,0.56
Kepler-778 b,Transit,1,3.75574426,,,,0.150,19h09m54.58s,287.477437,+44d14m15.1s,44.237514,899.00,5102.00,0.81,0.77
Kepler-779 b,Transit,1,7.09714223,,,,0.082,19h02m30.85s,285.628532,+44d18m39.2s,44.310889,224.00,3804.00,0.46,0.44
Kepler-78 b,Transit,1,0.35500744,,,0.01000,0.100,19h34m58.01s,293.741690,+44d26m54.0s,44.448330,124.36,5089.00,0.84,0.75
Kepler-780 b,Transit,1,0.67737516,,,,0.079,18h47m03.93s,281.766389,+44d17m33.2s,44.292549,520.00,5769.00,1.01,1.02
Kepler-781 b,Transit,1,13.21407320,,,,0.258,19h10m36.87s,287.653619,+47d24m53.3s,47.414811,1036.00,5162.00,0.81,0.78
Kepler-782 b,Transit,1,158.68533080,,,,0.286,19h15m28.38s,288.868231,+47d45m34.0s,47.759434,412.00,5867.00,0.98,1.01
Kepler-783 b,Transit,1,4.29264638,,,,0.070,19h24m15.10s,291.062936,+47d29m05.3s,47.484803,544.00,5521.00,0.93,0.89
Kepler-784 b,Transit,1,31.59226460,,,,0.141,19h43m40.96s,295.920663,+47d26m55.0s,47.448616,604.00,5674.00,1.00,1.32
Kepler-785 b,Transit,1,1.97376093,,,,1.162,19h28m16.39s,292.068304,+38d50m32.1s,38.842261,666.00,4739.00,0.77,0.71
Kepler-786 b,Transit,1,53.52934870,,,,0.217,19h34m58.55s,293.743938,+38d56m21.4s,38.939276,512.00,4838.00,0.81,0.74
Kepler-787 b,Transit,1,0.92831050,,,,0.114,19h26m46.19s,291.692465,+38d34m22.5s,38.572907,468.00,4248.00,0.65,0.62
Kepler-788 b,Transit,1,8.39846269,,,,0.227,19h20m00.10s,290.000414,+38d32m23.6s,38.539892,1649.00,6159.00,1.16,1.23
Kepler-789 b,Transit,1,8.63847725,,,,0.189,19h43m54.04s,295.975153,+38d56m47.9s,38.946652,915.00,5870.00,1.01,1.02
Kepler-79 b,Transit,4,13.48450000,0.117000,0.015000,0.03430,0.310,20h02m04.11s,300.517131,+44d22m53.7s,44.381580,995.00,6174.00,1.17,1.30
Kepler-79 c,Transit,4,27.40290000,0.187000,0.030000,0.01900,0.332,20h02m04.11s,300.517131,+44d22m53.7s,44.381580,995.00,6174.00,1.17,1.30
Kepler-79 d,Transit,4,52.09020000,0.287000,0.025000,0.01900,0.639,20h02m04.11s,300.517131,+44d22m53.7s,44.381580,995.00,6174.00,1.17,1.30
Kepler-79 e,Transit,4,81.06590000,0.386000,0.012000,0.01300,0.311,20h02m04.11s,300.517131,+44d22m53.7s,44.381580,995.00,6174.00,1.17,1.30
Kepler-790 b,Transit,1,13.73469807,,,,0.194,19h07m40.11s,286.917117,+38d52m20.0s,38.872221,727.00,5208.00,0.84,0.80
Kepler-791 b,Transit,1,14.55397590,,,,0.272,19h34m23.00s,293.595841,+39d01m46.1s,39.029477,1447.00,6383.00,1.30,1.47
Kepler-792 b,Transit,1,11.30119217,,,,0.175,19h28m01.64s,292.006813,+38d49m14.6s,38.820733,1205.00,5971.00,1.09,1.12
Kepler-793 b,Transit,1,4.24153639,,,,0.122,19h40m51.99s,295.216640,+38d46m27.6s,38.774343,794.00,5745.00,0.98,0.97
Kepler-794 b,Transit,1,11.13125132,,,,0.188,19h12m32.09s,288.133701,+38d59m48.8s,38.996881,763.00,5839.00,1.19,1.38
Kepler-795 b,Transit,1,29.61934210,,,,0.150,19h24m04.57s,291.019046,+38d32m44.1s,38.545580,458.00,5631.00,0.94,0.96
Kepler-796 b,Transit,1,6.40087618,,,,0.116,19h09m13.89s,287.307857,+39d08m41.0s,39.144731,377.00,5475.00,0.93,1.09
Kepler-797 b,Transit,1,27.07237711,,,,0.194,19h48m50.15s,297.208965,+41d46m54.1s,41.781708,752.00,5680.00,0.96,0.95
Kepler-798 b,Transit,1,13.71933369,,,,0.213,19h29m54.77s,292.478209,+42d08m32.2s,42.142291,1085.00,6224.00,1.19,1.29
Kepler-799 b,Transit,1,133.46052350,,,,0.614,19h08m41.97s,287.174894,+44d52m42.9s,44.878571,1029.00,5681.00,0.95,0.93
Kepler-8 b,Transit,1,3.52249910,0.047400,,0.59000,1.416,18h45m09.15s,281.288118,+42d27m03.9s,42.451080,1330.00,6213.00,1.21,1.49
Kepler-80 b,Transit,6,7.05246000,0.064800,,0.02180,0.238,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,357.00,4540.00,0.73,0.68
Kepler-80 c,Transit,6,9.52355000,0.079200,,0.02121,0.244,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,357.00,4540.00,0.73,0.68
Kepler-80 d,Transit,6,3.07222000,0.037200,,0.02124,0.136,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,357.00,4540.00,0.73,0.68
Kepler-80 e,Transit,6,4.64489000,0.049100,,0.01299,0.143,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,357.00,4540.00,0.73,0.68
Kepler-80 f,Transit,6,0.98678730,0.017500,,,0.108,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,357.00,4540.00,0.73,0.68
Kepler-80 g,Transit,6,14.64558000,,,,0.101,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,357.00,4540.00,0.73,0.68
Kepler-800 b,Transit,1,14.13176026,,,,0.254,19h06m17.96s,286.574823,+44d47m42.7s,44.795204,1049.00,5315.00,0.85,0.82
Kepler-801 b,Transit,1,11.41928253,,,,0.178,19h04m18.06s,286.075243,+44d39m52.7s,44.664639,419.00,4435.00,0.67,0.63
Kepler-802 b,Transit,1,40.05874730,,,,0.316,19h04m03.81s,286.015855,+45d00m28.0s,45.007767,828.00,5507.00,0.93,0.90
Kepler-803 b,Transit,1,50.28638192,,,,0.338,19h56m53.19s,299.221605,+44d41m37.9s,44.693874,615.00,5919.00,1.05,1.12
Kepler-804 b,Transit,2,14.37457351,,,,0.173,19h33m29.34s,293.372270,+44d47m06.5s,44.785137,648.00,5817.00,1.01,1.05
Kepler-804 c,Transit,2,9.65185017,,,,0.102,19h33m29.34s,293.372270,+44d47m06.5s,44.785137,648.00,5817.00,1.01,1.05
Kepler-805 b,Transit,1,30.86389310,,,,0.258,19h32m55.19s,293.229945,+45d03m11.9s,45.053314,657.00,6112.00,1.19,1.65
Kepler-806 b,Transit,1,8.09219642,,,,0.102,19h44m01.69s,296.007043,+44d51m12.4s,44.853443,260.00,5770.00,0.99,1.16
Kepler-807 b,Transit,1,117.93108781,,,,0.930,19h16m04.84s,289.020172,+48d07m11.3s,48.119812,1312.00,5965.00,1.04,1.06
Kepler-808 b,Transit,1,0.63133235,,,,0.130,19h26m22.58s,291.594090,+48d26m44.2s,48.445614,321.00,4653.00,0.76,0.71
Kepler-809 b,Transit,1,55.63934000,,,,0.269,19h16m20.07s,289.083643,+48d01m05.3s,48.018131,933.00,5734.00,0.99,0.98
Kepler-81 b,Transit,3,5.95500000,,,,0.216,19h34m32.87s,293.636950,+42d49m29.9s,42.824970,366.00,4500.00,,0.59
Kepler-81 c,Transit,3,12.04000000,,,,0.211,19h34m32.87s,293.636950,+42d49m29.9s,42.824970,366.00,4500.00,,0.59
Kepler-81 d,Transit,3,20.83784600,0.128000,,,0.108,19h34m32.87s,293.636950,+42d49m29.9s,42.824970,366.00,4500.00,,0.59
Kepler-810 b,Transit,1,4.59725385,,,,0.172,19h46m27.57s,296.614859,+48d04m57.5s,48.082645,1554.00,5803.00,1.03,1.04
Kepler-811 b,Transit,1,23.58447697,,,,0.241,19h01m41.83s,285.424273,+47d50m04.6s,47.834614,847.00,5747.00,1.01,1.24
Kepler-812 b,Transit,1,10.11716531,,,,0.317,19h15m25.27s,288.855290,+48d12m30.7s,48.208538,1482.00,6761.00,1.45,1.71
Kepler-813 b,Transit,1,19.12947337,,,,0.191,19h02m39.05s,285.662694,+48d26m07.3s,48.435371,840.00,5743.00,0.95,0.93
Kepler-814 b,Transit,1,6.14698510,,,,0.189,18h59m38.52s,284.910486,+48d25m53.9s,48.431644,1327.00,6162.00,1.15,1.22
Kepler-815 b,Transit,1,8.57503552,,,,0.367,19h00m53.07s,285.221110,+47d52m53.0s,47.881382,1199.00,5028.00,1.25,3.42
Kepler-816 b,Transit,1,10.50682565,,,,0.914,19h33m27.08s,293.362842,+39d12m44.8s,39.212452,1059.00,5286.00,0.90,0.85
Kepler-817 b,Transit,1,3.99010623,,,,0.806,19h44m19.65s,296.081856,+39d09m41.8s,39.161617,1401.00,5861.00,1.03,1.03
Kepler-818 b,Transit,1,10.03538581,,,,0.456,19h44m56.43s,296.235105,+39d22m13.2s,39.370343,967.00,5638.00,0.94,0.92
Kepler-819 b,Transit,1,33.19956480,,,,0.246,19h41m28.99s,295.370797,+39d10m38.0s,39.177218,722.00,5279.00,0.86,0.81
Kepler-82 b,Transit,4,26.44400000,,,,0.357,19h31m29.61s,292.873390,+42d57m58.1s,42.966137,987.00,5428.00,,0.94
Kepler-82 c,Transit,4,51.53800000,,,,0.477,19h31m29.61s,292.873390,+42d57m58.1s,42.966137,987.00,5428.00,,0.94
Kepler-82 d,Transit,4,2.38296100,0.034000,,,0.158,19h31m29.61s,292.873390,+42d57m58.1s,42.966137,987.00,5428.00,,0.94
Kepler-82 e,Transit,4,5.90220600,0.063000,,,0.220,19h31m29.61s,292.873390,+42d57m58.1s,42.966137,987.00,5428.00,,0.94
Kepler-820 b,Transit,1,127.83380980,,,,0.543,19h24m04.83s,291.020145,+39d13m14.4s,39.220678,989.00,6260.00,1.23,1.36
Kepler-821 b,Transit,1,1.92279873,,,,0.117,19h02m28.18s,285.617437,+39d22m46.3s,39.379530,619.00,5191.00,0.84,0.80
Kepler-822 b,Transit,1,3.22296927,,,,0.158,19h29m06.27s,292.276118,+39d33m00.6s,39.550179,956.00,5928.00,1.06,1.08
Kepler-823 b,Transit,1,4.16809082,,,,0.140,18h58m19.82s,284.582577,+39d13m12.7s,39.220204,896.00,5643.00,0.98,0.96
Kepler-824 b,Transit,1,4.51436633,,,,0.167,19h21m54.58s,290.477412,+39d43m55.2s,39.732009,1352.00,6035.00,1.15,1.22
Kepler-825 b,Transit,2,3.77360059,,,,0.136,19h39m04.78s,294.769908,+39d23m54.7s,39.398514,820.00,5976.00,1.03,1.08
Kepler-825 c,Transit,2,8.18182460,,,,0.164,19h39m04.78s,294.769908,+39d23m54.7s,39.398514,820.00,5976.00,1.03,1.08
Kepler-826 b,Transit,1,4.48758907,,,,0.112,18h59m26.43s,284.860139,+39d14m26.0s,39.240548,649.00,6079.00,1.05,1.15
Kepler-827 b,Transit,1,51.92927591,,,,0.502,19h39m51.85s,294.966046,+42d42m30.8s,42.708569,1352.00,5602.00,0.93,0.91
Kepler-828 b,Transit,1,0.56785714,,,,0.135,19h07m32.95s,286.887275,+42d28m16.5s,42.471256,625.00,5039.00,0.81,0.77
Kepler-829 b,Transit,1,6.88337562,,,,0.188,18h49m19.87s,282.332793,+42d27m49.8s,42.463825,954.00,5698.00,0.98,0.97
Kepler-83 b,Transit,3,9.77000000,,,,0.252,18h48m55.81s,282.232525,+43d39m56.3s,43.665627,365.00,4648.00,,0.59
Kepler-83 c,Transit,3,20.09000000,,,,0.211,18h48m55.81s,282.232525,+43d39m56.3s,43.665627,365.00,4648.00,,0.59
Kepler-83 d,Transit,3,5.16979600,0.051000,,,0.173,18h48m55.81s,282.232525,+43d39m56.3s,43.665627,365.00,4648.00,,0.59
Kepler-830 b,Transit,1,11.29695137,,,,0.152,19h40m13.03s,295.054286,+42d45m24.6s,42.756847,1122.00,6037.00,1.07,1.11
Kepler-831 b,Transit,1,5.62153941,,,,0.113,19h39m56.52s,294.985491,+42d43m39.6s,42.727669,577.00,5732.00,0.99,0.97
Kepler-832 b,Transit,1,7.13969410,,,,0.184,19h43m42.26s,295.926094,+45d23m01.9s,45.383862,1346.00,5596.00,0.92,0.90
Kepler-833 b,Transit,1,18.75469980,,,,0.180,19h21m55.19s,290.479954,+45d36m02.5s,45.600700,421.00,4339.00,0.64,0.62
Kepler-834 b,Transit,1,13.32388301,,,,0.180,19h08m13.08s,287.054516,+45d10m49.3s,45.180374,620.00,4554.00,0.70,0.66
Kepler-835 b,Transit,1,11.41909375,,,,0.249,18h54m17.82s,283.574233,+45d44m05.3s,45.734802,2011.00,5954.00,1.08,1.11
Kepler-836 b,Transit,1,11.36112327,,,,0.244,19h09m48.67s,287.452778,+45d42m15.8s,45.704399,1003.00,5895.00,1.03,1.04
Kepler-837 b,Transit,1,16.56059504,,,,0.228,19h00m59.20s,285.246670,+45d57m00.7s,45.950195,846.00,5403.00,0.85,0.81
Kepler-838 b,Transit,1,15.74957994,,,,0.244,19h01m44.52s,285.435512,+45d58m33.7s,45.976021,1210.00,5770.00,0.98,0.96
Kepler-839 b,Transit,1,37.81445140,,,,0.229,19h24m17.92s,291.074676,+45d14m33.3s,45.242584,833.00,6058.00,1.22,1.31
Kepler-84 b,Transit,5,8.72600000,,,,0.199,19h53m00.49s,298.252049,+40d29m45.9s,40.496077,1066.00,6031.00,,1.17
Kepler-84 c,Transit,5,12.88300000,,,,0.211,19h53m00.49s,298.252049,+40d29m45.9s,40.496077,1066.00,6031.00,,1.17
Kepler-84 d,Transit,5,4.22453700,0.052000,,,0.123,19h53m00.49s,298.252049,+40d29m45.9s,40.496077,1066.00,6031.00,,1.17
Kepler-84 e,Transit,5,27.43438900,0.181000,,,0.232,19h53m00.49s,298.252049,+40d29m45.9s,40.496077,1066.00,6031.00,,1.17
Kepler-84 f,Transit,5,44.55216900,0.250000,,,0.196,19h53m00.49s,298.252049,+40d29m45.9s,40.496077,1066.00,6031.00,,1.17
Kepler-840 b,Transit,1,2.49577962,,,,1.523,19h46m01.77s,296.507394,+49d27m26.2s,49.457291,778.00,5920.00,1.04,1.06
Kepler-841 b,Transit,1,124.41983980,,,,0.467,18h57m00.31s,284.251306,+48d48m34.6s,48.809612,1052.00,5324.00,0.85,0.81
Kepler-842 b,Transit,1,1.21956827,,,,0.143,19h29m18.86s,292.328581,+49d39m12.7s,49.653538,552.00,4848.00,0.78,0.73
Kepler-843 b,Transit,1,2.05387982,,,,0.231,19h45m17.28s,296.321994,+48d58m17.3s,48.971478,1247.00,5830.00,1.02,1.03
Kepler-844 b,Transit,1,2.61302086,,,,0.150,19h11m25.85s,287.857729,+48d46m26.8s,48.774113,394.00,4128.00,0.59,0.57
Kepler-845 b,Transit,1,0.92785982,,,,0.182,19h23m49.82s,290.957565,+49d12m13.7s,49.203812,471.00,4913.00,0.79,0.75
Kepler-846 b,Transit,1,19.80792185,,,,0.221,19h08m13.68s,287.057016,+49d02m45.7s,49.046021,1233.00,5579.00,0.94,0.91
Kepler-847 b,Transit,1,2.34323190,,,,0.105,18h54m01.15s,283.504798,+49d27m03.7s,49.451015,529.00,4940.00,0.83,0.77
Kepler-848 b,Transit,1,6.91134416,,,,0.152,19h33m09.19s,293.288273,+48d48m41.8s,48.811619,797.00,5695.00,1.01,1.20
Kepler-849 b,Transit,1,394.62449040,,,,0.637,19h23m24.43s,290.851779,+48d31m16.8s,48.521339,747.00,6059.00,1.23,1.64
Kepler-85 b,Transit,4,8.30600000,,,,0.176,19h23m53.62s,290.973429,+45d17m25.1s,45.290318,789.00,5436.00,,0.89
Kepler-85 c,Transit,4,12.51300000,,,,0.194,19h23m53.62s,290.973429,+45d17m25.1s,45.290318,789.00,5436.00,,0.89
Kepler-85 d,Transit,4,17.91323000,0.130000,,,0.107,19h23m53.62s,290.973429,+45d17m25.1s,45.290318,789.00,5436.00,,0.89
Kepler-85 e,Transit,4,25.21675100,0.163000,,,0.113,19h23m53.62s,290.973429,+45d17m25.1s,45.290318,789.00,5436.00,,0.89
Kepler-850 b,Transit,1,7.19303878,,,,0.159,19h32m20.27s,293.084462,+48d34m31.4s,48.575390,1535.00,5932.00,1.06,1.09
Kepler-851 b,Transit,1,8.50699658,,,,0.150,19h38m43.27s,294.680286,+49d08m24.6s,49.140160,869.00,5455.00,0.89,0.85
Kepler-852 b,Transit,1,44.93098040,,,,0.227,19h49m33.98s,297.391593,+48d33m38.5s,48.560692,854.00,6100.00,1.19,1.16
Kepler-853 b,Transit,1,7.16892463,,,,0.151,18h55m44.84s,283.936824,+49d06m37.2s,49.110325,610.00,6350.00,1.30,1.55
Kepler-854 b,Transit,1,2.14463285,,,,1.492,19h33m24.31s,293.351293,+43d08m04.7s,43.134640,741.00,6179.00,1.17,1.27
Kepler-855 b,Transit,1,7.88663110,,,,0.745,19h40m22.80s,295.094990,+43d32m15.3s,43.537586,1043.00,5835.00,1.03,1.03
Kepler-856 b,Transit,1,8.02768059,,,,0.830,19h18m24.92s,289.603836,+46d18m53.8s,46.314953,1175.00,5535.00,0.96,0.93
Kepler-857 b,Transit,1,85.35129427,,,,0.607,19h38m31.77s,294.632389,+43d24m01.7s,43.400467,1039.00,5773.00,0.99,0.99
Kepler-858 b,Transit,1,76.13602028,,,,0.434,19h15m23.67s,288.848631,+51d12m32.6s,51.209049,296.00,5653.00,0.96,0.91
Kepler-859 b,Transit,1,20.38177573,,,,0.276,19h06m58.05s,286.741873,+43d11m24.4s,43.190108,915.00,5020.00,0.81,0.77
Kepler-860 b,Transit,1,5.10137945,,,,0.289,19h42m18.54s,295.577265,+46d15m17.1s,46.254742,1295.00,5836.00,1.04,1.06
Kepler-861 b,Transit,1,3.94963138,,,,0.203,19h29m24.94s,292.353929,+46d13m34.6s,46.226280,806.00,5047.00,0.82,0.78
Kepler-862 b,Transit,1,3.14866453,,,,0.197,19h51m07.02s,297.779266,+46d29m33.9s,46.492741,806.00,5333.00,0.88,0.84
Kepler-863 b,Transit,1,15.59461874,,,,0.259,19h50m39.49s,297.664523,+43d14m56.3s,43.248962,1145.00,5678.00,0.96,0.95
Kepler-864 b,Transit,1,5.83376092,,,,0.214,19h00m13.70s,285.057092,+46d19m14.4s,46.320675,1573.00,5754.00,1.00,1.00
Kepler-865 b,Transit,1,14.16399294,,,,0.222,19h50m53.83s,297.724283,+43d31m38.8s,43.527435,664.00,5570.00,0.93,0.92
Kepler-866 b,Transit,1,2.61703254,,,,0.145,19h20m29.36s,290.122337,+43d05m08.0s,43.085560,690.00,4751.00,0.75,0.71
Kepler-867 b,Transit,1,150.24212700,,,,0.414,19h09m08.48s,287.285313,+51d14m59.9s,51.249981,824.00,5541.00,0.92,0.91
Kepler-868 b,Transit,1,5.03251791,,,,0.183,18h49m27.24s,282.363512,+46d40m30.9s,46.675240,1269.00,5614.00,0.93,0.89
Kepler-869 b,Transit,1,40.42877550,,,,0.322,19h17m41.90s,289.424591,+50d59m38.8s,50.994122,957.00,5664.00,0.97,0.95
Kepler-87 b,Transit,2,114.73635000,0.481000,0.036000,1.02000,1.204,19h51m40.05s,297.916877,+46d57m54.5s,46.965130,1525.00,5600.00,1.10,1.82
Kepler-87 c,Transit,2,191.23180000,0.676000,0.039000,0.02000,0.548,19h51m40.05s,297.916877,+46d57m54.5s,46.965130,1525.00,5600.00,1.10,1.82
Kepler-870 b,Transit,1,21.35876210,,,,0.248,19h41m36.61s,295.402544,+50d28m43.1s,50.478634,1231.00,5857.00,1.01,1.02
Kepler-871 b,Transit,1,22.04590180,,,,0.334,19h38m06.51s,294.527110,+43d22m05.4s,43.368160,1695.00,5993.00,1.11,1.14
Kepler-872 b,Transit,1,2.57885507,,,,0.178,19h41m40.19s,295.417461,+43d36m20.3s,43.605640,1114.00,5902.00,1.05,1.08
Kepler-873 b,Transit,1,20.55338440,,,,0.335,19h45m36.77s,296.403212,+51d16m16.8s,51.271339,1397.00,6163.00,1.18,1.27
Kepler-874 b,Transit,1,40.06867270,,,,0.352,19h39m49.65s,294.956860,+43d00m51.6s,43.014328,1072.00,6020.00,1.09,1.13
Kepler-875 b,Transit,1,27.50737990,,,,0.259,19h49m12.31s,297.301300,+43d08m30.8s,43.141888,1244.00,5958.00,1.06,1.11
Kepler-876 b,Transit,1,5.14438011,,,,0.128,18h53m54.77s,283.478199,+43d23m01.6s,43.383781,735.00,5060.00,0.81,0.77
Kepler-877 b,Transit,1,18.45847097,,,,0.189,19h19m26.19s,289.859129,+46d31m21.6s,46.522667,572.00,5261.00,0.85,0.81
Kepler-878 b,Transit,1,25.94220330,,,,0.172,19h01m11.09s,285.296197,+46d36m12.4s,46.603439,567.00,5044.00,0.81,0.77
Kepler-879 b,Transit,1,33.38559380,,,,0.229,19h43m13.58s,295.806573,+50d54m35.3s,50.909798,772.00,5792.00,1.02,1.02
Kepler-880 b,Transit,1,7.71468975,,,,0.237,18h47m53.10s,281.971245,+43d40m22.0s,43.672771,673.00,6761.00,1.46,1.74
Kepler-881 b,Transit,1,4.44448017,,,,0.159,19h15m58.22s,288.992588,+46d40m14.7s,46.670753,1364.00,5961.00,1.06,1.09
Kepler-882 b,Transit,1,3.98953967,,,,0.110,19h38m35.97s,294.649885,+43d20m08.1s,43.335587,525.00,5476.00,0.90,0.87
Kepler-883 b,Transit,1,12.98495573,,,,0.159,19h05m44.08s,286.433673,+50d18m01.2s,50.300327,549.00,6116.00,1.06,1.09
Kepler-884 b,Transit,1,5.69919514,,,,0.110,19h30m20.27s,292.584443,+49d55m23.4s,49.923161,420.00,5715.00,1.00,0.94
Kepler-885 b,Transit,1,18.11472949,,,,0.223,19h14m38.77s,288.661559,+49d44m13.9s,49.737206,632.00,6187.00,1.21,1.35
Kepler-886 b,Transit,1,6.24146367,,,,0.136,19h05m05.22s,286.271745,+43d35m42.8s,43.595234,857.00,6098.00,1.10,1.16
Kepler-887 b,Transit,2,20.42228798,,,,0.164,19h20m21.79s,290.090807,+39d49m01.2s,39.816989,831.00,6194.00,1.19,1.29
Kepler-887 c,Transit,2,7.63846023,,,,0.101,19h20m21.79s,290.090807,+39d49m01.2s,39.816989,831.00,6194.00,1.19,1.29
Kepler-888 b,Transit,1,70.69790610,,,,0.157,19h42m05.09s,295.521206,+49d44m19.1s,49.738632,413.00,5875.00,0.97,0.90
Kepler-889 b,Transit,1,3.74443900,,,,0.097,19h25m52.16s,291.467319,+50d45m34.2s,50.759489,513.00,5961.00,1.14,1.25
Kepler-890 b,Transit,1,52.75875577,,,,0.793,19h13m44.58s,288.435745,+43d45m48.6s,43.763496,1387.00,5954.00,1.09,1.13
Kepler-891 b,Transit,1,53.44945593,,,,0.572,19h24m20.11s,291.083797,+40d21m18.9s,40.355255,1372.00,5887.00,1.06,1.07
Kepler-892 b,Transit,1,13.75210720,,,,0.251,18h52m31.11s,283.129641,+43d53m17.7s,43.888241,640.00,4747.00,0.75,0.72
Kepler-893 b,Transit,1,6.33855761,,,,0.270,18h59m51.13s,284.963031,+43d54m46.8s,43.913006,1216.00,5820.00,1.00,0.99
Kepler-894 b,Transit,1,9.80322400,,,,0.248,19h14m56.18s,288.734088,+46d56m21.8s,46.939396,1090.00,5603.00,0.87,0.85
Kepler-895 b,Transit,1,2.80624233,,,,0.137,19h17m09.76s,289.290653,+51d24m32.0s,51.408891,516.00,4315.00,0.65,0.61
Kepler-896 b,Transit,1,144.54739600,,,,0.226,18h49m45.40s,282.439182,+43d44m04.1s,43.734486,896.00,5262.00,0.84,0.81
Kepler-897 b,Transit,1,8.04726420,,,,0.213,19h22m20.84s,290.586837,+51d41m45.0s,51.695820,1147.00,5839.00,1.03,1.04
Kepler-898 b,Transit,1,5.87061910,,,,0.133,19h06m20.49s,286.585389,+46d52m15.3s,46.870930,479.00,4223.00,0.65,0.62
Kepler-899 b,Transit,1,19.17891293,,,,0.239,19h49m55.82s,297.482580,+40d40m50.8s,40.680780,1038.00,5595.00,0.93,0.91
Kepler-9 b,Transit,3,19.24000000,0.140000,0.150000,0.25200,0.842,19h02m17.76s,285.573981,+38d24m03.2s,38.400892,650.00,5777.00,1.07,1.02
Kepler-9 c,Transit,3,38.91000000,0.225000,0.130000,0.17100,0.823,19h02m17.76s,285.573981,+38d24m03.2s,38.400892,650.00,5777.00,1.07,1.02
Kepler-9 d,Transit,3,1.59285100,0.027300,,,0.146,19h02m17.76s,285.573981,+38d24m03.2s,38.400892,650.00,5777.00,1.07,1.02
Kepler-900 b,Transit,1,6.99130860,,,,0.186,19h44m42.55s,296.177297,+46d59m56.5s,46.999020,505.00,4836.00,0.78,0.73
Kepler-901 b,Transit,1,3.51749439,,,,0.122,19h24m36.71s,291.152951,+40d53m15.0s,40.887497,241.00,4184.00,0.59,0.57
Kepler-902 b,Transit,1,40.10995470,,,,0.227,19h18m55.61s,289.731692,+46d57m13.8s,46.953823,904.00,5647.00,0.95,0.93
Kepler-903 b,Transit,2,10.35077210,,,,0.179,19h15m05.04s,288.771018,+40d39m51.0s,40.664176,829.00,5682.00,0.98,0.97
Kepler-903 c,Transit,2,62.92285570,,,,0.226,19h15m05.04s,288.771018,+40d39m51.0s,40.664176,829.00,5682.00,0.98,0.97
Kepler-904 b,Transit,1,3.02166863,,,,0.158,19h15m17.50s,288.822916,+40d23m20.6s,40.389049,1151.00,6160.00,1.16,1.25
Kepler-905 b,Transit,1,5.08274652,,,,0.126,19h20m12.27s,290.051123,+46d42m48.1s,46.713375,521.00,5461.00,0.95,0.86
Kepler-906 b,Transit,1,41.69799760,,,,0.188,19h25m37.33s,291.405561,+40d07m31.8s,40.125487,758.00,6035.00,1.06,1.02
Kepler-907 b,Transit,1,15.86621821,,,,0.107,19h01m54.38s,285.476589,+41d37m57.9s,41.632740,352.00,6106.00,1.08,1.38
Kepler-908 b,Transit,1,1.34059747,,,,0.109,19h41m17.40s,295.322517,+39d22m35.3s,39.376484,250.00,5973.00,1.11,1.12
Kepler-909 b,Transit,1,13.93290318,,,,0.131,19h18m01.53s,289.506358,+45d22m15.6s,45.370998,318.00,6154.00,1.17,1.23
Kepler-91 b,Transit,1,6.24658000,0.073100,,0.81000,1.367,19h02m41.49s,285.672872,+44d07m00.2s,44.116734,1030.00,4550.00,1.31,6.30
Kepler-910 b,Transit,1,2.36436901,,,,0.073,19h44m11.37s,296.047358,+42d44m34.8s,42.743006,402.00,6230.00,1.26,1.50
Kepler-911 b,Transit,1,20.31050100,,,,0.232,19h54m21.40s,298.589186,+40d45m02.5s,40.750689,567.00,6112.00,1.34,1.99
Kepler-912 b,Transit,1,2.53475627,,,,0.250,19h52m26.69s,298.111206,+41d45m30.0s,41.758333,1265.00,5998.00,1.07,1.11
Kepler-913 b,Transit,1,10.29672521,,,,0.184,19h50m19.95s,297.583122,+41d57m08.8s,41.952431,597.00,4687.00,0.63,0.61
Kepler-914 b,Transit,1,4.40966548,,,,0.123,19h21m38.88s,290.412001,+44d53m57.6s,44.899330,678.00,5877.00,1.10,1.15
Kepler-915 b,Transit,1,4.59489604,,,,0.134,19h22m22.10s,290.592077,+45d44m13.7s,45.737137,806.00,6173.00,1.21,1.38
Kepler-916 b,Transit,1,32.29687980,,,,0.157,19h23m56.00s,290.983322,+45d58m23.9s,45.973301,769.00,5248.00,0.85,0.81
Kepler-917 b,Transit,1,2.97041437,,,,0.170,19h56m12.30s,299.051260,+47d56m57.4s,47.949284,1027.00,5418.00,0.80,0.76
Kepler-918 b,Transit,1,4.85386933,,,,0.155,19h52m48.17s,298.200719,+48d16m04.2s,48.267838,1245.00,6028.00,1.11,1.14
Kepler-919 b,Transit,1,11.04603384,,,,0.201,19h52m27.55s,298.114772,+48d29m39.9s,48.494404,1219.00,6113.00,1.15,1.21
