kepoi_name,disposition,pdisposition,orb_period,impact,duration,depth,prad,teq,insol,steff,slogg,srad,right_ascension,declination
K07513.01,FALSE POSITIVE,FALSE POSITIVE,5.9371708,0.4778,4.954,157.1,1.17,945.0,188.41,5475.0,4.426,0.923,289.14355,50.611198
K07514.01,FALSE POSITIVE,FALSE POSITIVE,0.577844035,1.194,4.291,320.4,18.93,1980.0,3647.63,5693.0,4.57,0.816,290.65952000000004,50.711342
K01957.02,FALSE POSITIVE,FALSE POSITIVE,1.75147897,0.008,7.89,76.7,1.8,2340.0,7086.5,6823.0,4.04,2.037,297.79224,46.935829
K02050.02,CANDIDATE,CANDIDATE,3.17796408,0.901,0.542,47.7,0.74,1034.0,270.25,5061.0,4.488,0.841,297.63518999999997,41.641869
K02199.02,CANDIDATE,CANDIDATE,3.05293416,0.328,2.155,227.5,1.18,1047.0,284.82,5311.0,4.588,0.788,287.53503,49.801659
K02321.02,CANDIDATE,CANDIDATE,36.2530992,0.721,4.73,152.1,1.43,582.0,27.17,6002.0,4.4239999999999995,1.081,296.70724,41.203651
K02439.02,CANDIDATE,CANDIDATE,7.5017934,0.286,4.271,134.8,1.32,1046.0,283.25,6321.0,4.417,1.125,293.12737999999996,42.320099
K02449.02,CANDIDATE,CANDIDATE,0.912351255,0.956,1.072,111.8,1.46,1840.0,2705.58,5481.0,4.369,1.036,291.55051000000003,50.825611
K06329.01,CANDIDATE,CANDIDATE,12.4701111,0.569,3.616,89.7,2.06,1074.0,313.87,5623.0,3.877,2.109,292.52939,38.489079
K06330.01,FALSE POSITIVE,FALSE POSITIVE,3.495457889,0.965,6.9796,114620.0,84.49,2051.0,4186.71,8529.0,4.249,1.558,294.07187000000005,38.426922
K06332.01,FALSE POSITIVE,FALSE POSITIVE,4.01668015,0.911,2.2828,38007.0,22.11,1016.0,252.13,5448.0,4.497,0.794,286.45257999999995,38.538342
K06335.01,FALSE POSITIVE,FALSE POSITIVE,0.8062770229999999,0.697,7.275,70.8,0.89,2046.0,4119.09,6122.0,4.471,0.996,290.81723,38.539120000000004
K06336.01,FALSE POSITIVE,FALSE POSITIVE,0.513482156,0.004,2.732,91.6,0.83,2072.0,4335.56,5495.0,4.495,0.882,292.64017,38.513569
K06465.01,FALSE POSITIVE,FALSE POSITIVE,4.24748886,0.242,3.053,121.0,1.01,1079.0,319.94,5807.0,4.524,0.922,298.38226000000003,39.913521
K06466.01,FALSE POSITIVE,FALSE POSITIVE,1.000012952,0.097,1.221,36.0,2.12,2858.0,15781.19,5176.0,3.534,3.605,298.47495,39.92321
K06467.01,FALSE POSITIVE,FALSE POSITIVE,0.878803439,0.467,2.74503,410720.0,51.97,1347.0,775.9,4524.0,4.566,0.737,283.61157000000003,40.05624
K06470.01,FALSE POSITIVE,FALSE POSITIVE,8.65303996,0.369,1.091,497.0,1.88,764.0,80.51,5301.0,4.5280000000000005,0.84,289.08063,40.026790999999996
K06584.01,FALSE POSITIVE,FALSE POSITIVE,12.4253812,0.1583,19.781,115.3,1.14,823.0,108.46,5925.0,4.412,1.066,297.57599,40.613640000000004
K06585.01,FALSE POSITIVE,FALSE POSITIVE,12.42555999,0.9066,28.083,2964.8,4.72,599.0,30.49,4922.0,4.5760000000000005,0.704,297.62177,40.604099
K06586.01,FALSE POSITIVE,FALSE POSITIVE,12.4257442,0.963,29.122,936.0,8.43,1551.0,1369.63,8691.0,4.072,2.193,297.64333999999997,40.62252
K06587.01,FALSE POSITIVE,FALSE POSITIVE,12.4254241,0.938,24.98,378.9,2.17,755.0,76.9,5853.0,4.529,0.895,297.66238,40.687740000000005
K06590.01,FALSE POSITIVE,FALSE POSITIVE,0.7551092709999999,0.4041,2.619,23.2,0.47,1961.0,3494.52,5606.0,4.39,0.962,284.32294,40.71521
K06719.01,FALSE POSITIVE,FALSE POSITIVE,1.75251585,0.738,3.489,125.9,1.02,1447.0,1035.27,5952.0,4.553999999999999,0.844,299.16607999999997,41.863049
K06720.01,FALSE POSITIVE,FALSE POSITIVE,1.7524501630000002,0.728,3.0255,55.5,0.79,1552.0,1372.36,5779.0,4.364,0.99,299.16617,41.861912
K06721.01,FALSE POSITIVE,FALSE POSITIVE,8.27923132,0.187,2.355,164.9,1.08,815.0,104.49,5631.0,4.5569999999999995,0.847,291.42236,41.978939000000004
K06722.01,FALSE POSITIVE,FALSE POSITIVE,2.212877035,0.518,4.66961,376200.0,69.18,1507.0,1221.98,6153.0,4.405,1.0,291.52811,41.915958
K06723.01,FALSE POSITIVE,FALSE POSITIVE,0.845097627,0.717,1.873,86.5,0.78,1584.0,1496.92,5252.0,4.593,0.783,291.79865,41.963551
K06727.01,FALSE POSITIVE,FALSE POSITIVE,0.515875396,0.95,1.21,1773.0,7.22,3189.0,24441.1,7229.0,4.2780000000000005,1.38,294.67725,41.90464
K06853.01,FALSE POSITIVE,FALSE POSITIVE,2.83401711,0.2794,5.938,84.2,0.93,1381.0,859.57,6247.0,4.458,1.002,291.56744,42.856178
K06854.01,FALSE POSITIVE,FALSE POSITIVE,0.566803996,0.123,3.399,141.6,0.64,1350.0,786.1,4373.0,4.7219999999999995,0.544,291.58347000000003,42.830051
K06855.01,FALSE POSITIVE,FALSE POSITIVE,0.56681118,,2.06,,,,,,,,291.58682000000005,42.890133
K06856.01,FALSE POSITIVE,FALSE POSITIVE,0.566799927,0.188,4.71,145.1,0.77,1649.0,1738.27,5092.0,4.671,0.645,291.64725,42.861191
K06857.01,FALSE POSITIVE,FALSE POSITIVE,0.566786121,0.591,3.404,81.8,0.79,1984.0,3678.65,5603.0,4.556,0.846,291.68314,42.884411
K06859.01,FALSE POSITIVE,FALSE POSITIVE,0.566802891,0.628,1.861,49.2,1.29,3111.0,22107.66,6487.0,4.08,1.748,292.91879,42.850082
K06984.01,FALSE POSITIVE,FALSE POSITIVE,1.01884975,0.2737,3.233,30.9,0.47,1754.0,2238.64,6068.0,4.5680000000000005,0.829,296.06284,44.018822
K06985.01,CANDIDATE,CANDIDATE,10.9279755,0.0956,2.486,71.5,0.81,834.0,114.42,6045.0,4.494,0.955,296.56937,44.01722
K06986.01,FALSE POSITIVE,FALSE POSITIVE,32.440339204000004,0.645,4.5098400000000005,287600.0,44.56,448.0,9.52,5081.0,4.578,0.696,297.3703,44.09877
K06988.01,FALSE POSITIVE,FALSE POSITIVE,2.62387291,0.49,4.612480000000001,232470.0,74.23,1790.0,2430.91,6728.0,4.206,1.46,299.82968,44.040359
K06990.01,FALSE POSITIVE,FALSE POSITIVE,3.6716610960000002,0.923,4.2994699999999995,129240.0,105.82,1967.0,3539.43,7343.0,4.02,1.94,300.63577000000004,44.053398
K07119.01,FALSE POSITIVE,FALSE POSITIVE,0.50948306,0.3535,3.14,74.6,1.22,3024.0,19778.63,6344.0,4.091,1.39,298.87737999999996,45.203979
K07120.01,FALSE POSITIVE,FALSE POSITIVE,17.329965871,0.705,8.43812,252720.0,42.58,548.0,21.34,5079.0,4.588,0.683,282.76162999999997,45.398521
K07121.01,FALSE POSITIVE,FALSE POSITIVE,1.890227354,0.957,3.855,112260.0,42.05,1236.0,551.66,5356.0,4.5889999999999995,0.78,285.03131,45.380451
K07123.01,FALSE POSITIVE,FALSE POSITIVE,1.38718209,0.28,2.595,45.5,0.68,1707.0,2011.41,6122.0,4.471,0.996,286.0213,45.343681
K07125.01,CANDIDATE,CANDIDATE,7.918267,0.219,3.478,83.7,0.93,953.0,195.36,5966.0,4.418,1.016,293.20148,45.354690999999995
K07126.01,FALSE POSITIVE,FALSE POSITIVE,3.138580493,0.619,4.16343,233340.0,59.24,1281.0,635.61,5593.0,4.311,1.083,294.47292999999996,45.389721
K07250.01,FALSE POSITIVE,FALSE POSITIVE,9.26147679,,1.77,,,,,,,,297.61273,46.738949
K07252.01,CANDIDATE,CANDIDATE,10.2170589,0.132,2.259,121.3,1.17,929.0,176.34,6211.0,4.3839999999999995,1.054,298.54852,46.756640999999995
K07254.01,FALSE POSITIVE,FALSE POSITIVE,2.14344093,0.686,3.9741,133320.0,28.69,1033.0,269.48,4817.0,4.624,0.7,299.68179,46.735352
K07255.01,CANDIDATE,CANDIDATE,86.95432088,,12.11,,,,,,,,280.99176,46.88937
K07256.01,FALSE POSITIVE,FALSE POSITIVE,9.058487716,0.213,4.14334,127970.0,20.51,547.0,21.15,4340.0,4.671,0.573,282.54208,46.856628
K07257.01,FALSE POSITIVE,FALSE POSITIVE,2.856085147,0.841,4.5776,173840.0,88.52,1739.0,2164.0,6604.0,4.178,1.526,284.06732,46.809582
K07385.01,FALSE POSITIVE,FALSE POSITIVE,39.238141571,0.459,6.07183,439210.0,90.93,656.0,43.69,6599.0,4.35,1.234,285.97623,48.320782
K07386.01,FALSE POSITIVE,FALSE POSITIVE,53.7406575,0.386,47.2475,116720.0,25.44,398.0,5.93,5288.0,4.577,0.737,292.21005,48.315643
K07387.01,FALSE POSITIVE,FALSE POSITIVE,7.436016459,0.433,4.16284,106530.0,31.39,968.0,207.61,6214.0,4.501,0.933,293.34525,48.382301
K07389.01,CANDIDATE,CANDIDATE,27.5837778,0.0221,1.516,202.5,11.03,1330.0,739.57,5092.0,2.945,7.913,296.84967,48.323318
K07390.01,FALSE POSITIVE,FALSE POSITIVE,14.361021577999999,0.003,13.2895,459880.0,45.9,594.0,29.44,5229.0,4.607,0.668,298.34381,48.335892
K07517.01,FALSE POSITIVE,FALSE POSITIVE,14.844240386,0.275,6.83577,83412.0,28.97,810.0,101.98,6161.0,4.367,0.988,287.57361000000003,50.99873
K07518.01,FALSE POSITIVE,FALSE POSITIVE,4.42158021,1.146,10.4532,61032.0,188.89,2565.0,10243.23,8026.0,3.65,3.461,296.49069,50.905861
K07520.01,CANDIDATE,CANDIDATE,3.14735789,0.03,3.643,51.8,3.45,2209.0,5635.4,5189.0,3.352,4.93,289.82198999999997,51.063492
K07522.01,FALSE POSITIVE,FALSE POSITIVE,10.116144515,0.879,2.7031400000000003,58144.0,17.21,549.0,21.56,4717.0,4.737,0.519,288.51062,51.162471999999994
K07524.01,FALSE POSITIVE,FALSE POSITIVE,1.9532853209999999,1.312,1.67598,1520.3,151.56,2927.0,17363.68,6450.0,3.5010000000000003,3.928,289.57025,51.125702000000004
K02523.02,CANDIDATE,CANDIDATE,2.61090223,0.813,1.976,222.5,1.8,1323.0,724.16,5514.0,4.345,1.071,299.16953,43.44109
K02564.02,CANDIDATE,CANDIDATE,17.6637979,0.695,6.194,67.9,2.98,1178.0,455.65,5734.0,3.591,3.405,293.57394,45.384541
K02636.02,CANDIDATE,CANDIDATE,5.1777226,0.025,8.275,41.7,0.63,1050.0,287.44,5854.0,4.468999999999999,0.979,289.68671,41.588928
K00283.03,CANDIDATE,CANDIDATE,9.48814747,0.5693,1.163,47.9,0.73,856.0,126.75,5680.0,4.414,1.016,288.53082,40.942299
K02918.02,FALSE POSITIVE,FALSE POSITIVE,0.51554111,,0.87,,,,,,,,281.55936,42.520489000000005
K06338.01,FALSE POSITIVE,FALSE POSITIVE,3.471399214,1.014,5.07707,92285.0,89.62,1558.0,1390.76,6026.0,4.101,1.689,290.85925,38.633808
K06339.01,FALSE POSITIVE,FALSE POSITIVE,4.176929219,0.984,5.2003,70355.0,31.35,938.0,183.08,5462.0,4.628,0.708,291.05762000000004,38.645340000000004
K06340.01,FALSE POSITIVE,FALSE POSITIVE,6.3762199,,2.24,,,,168.45,,,,291.44281,38.623581
K06341.01,CANDIDATE,CANDIDATE,9.78184193,,2.3,,,,,,,,291.70047,38.695129
K06342.01,CANDIDATE,CANDIDATE,8.1770751,0.456,4.608,44.3,0.83,1115.0,365.09,6501.0,4.281000000000001,1.209,292.10071,38.61499
K07544.01,FALSE POSITIVE,FALSE POSITIVE,2.403704619,1.007,0.8927,110.6,27.04,3903.0,54903.0,6244.0,2.897,10.105,292.1059,38.836220000000004
K06472.01,FALSE POSITIVE,FALSE POSITIVE,0.7968151490000001,0.524,1.0727,55.9,10.23,5480.0,212663.45,4897.0,2.464,13.499,289.7692,40.021091
K06474.01,FALSE POSITIVE,FALSE POSITIVE,18.11208877,0.982,6.7828,116630.0,96.62,1068.0,307.27,7323.0,4.167,1.722,294.24017000000003,40.00745
K06475.01,CANDIDATE,CANDIDATE,4.84505985,0.903,2.078,298.4,1.54,723.0,64.57,4337.0,4.581,0.714,295.79138,40.01236
K06477.01,FALSE POSITIVE,FALSE POSITIVE,8.665259912,1.269,3.1088,1840.6,82.42,1378.0,852.84,6071.0,3.7960000000000003,2.389,297.38254,40.02417
K06478.01,FALSE POSITIVE,FALSE POSITIVE,4.726086185,0.651,4.397930000000001,181820.0,41.38,1032.0,267.96,5873.0,4.547,0.863,297.61514,40.06081
K06592.01,FALSE POSITIVE,FALSE POSITIVE,1.51945182,0.599,2.95,13.7,0.5,1901.0,3080.82,6168.0,4.25,1.307,290.4678,40.754238
K06594.01,FALSE POSITIVE,FALSE POSITIVE,5.082523739,0.269,5.04732,276280.0,61.88,1266.0,606.33,6507.0,4.343,1.145,290.92267000000004,40.777359000000004
K06597.01,FALSE POSITIVE,FALSE POSITIVE,74.985292949,0.987,6.23451,105350.0,49.22,425.0,7.69,5955.0,4.52,0.91,292.34787,40.733101
K06598.01,CANDIDATE,CANDIDATE,10.95210361,,1.5,,,,,,,,296.82327000000004,40.757228999999995
K06599.01,FALSE POSITIVE,FALSE POSITIVE,25.762056721,0.445,14.8694,447720.0,74.87,604.0,31.48,5539.0,4.393,1.027,296.98712,40.77536
K06600.01,CANDIDATE,CANDIDATE,2.70581614,0.6199,6.56,46.9,0.69,1356.0,799.75,5992.0,4.42,0.961,299.11465,40.748619
K06728.01,FALSE POSITIVE,FALSE POSITIVE,1.195516859,0.327,6.17216,513810.0,75.54,1715.0,2045.19,5780.0,4.438,1.0,297.54327,41.951747999999995
K06729.01,FALSE POSITIVE,FALSE POSITIVE,1.995728294,0.465,6.43532,251880.0,45.2,1409.0,928.82,5807.0,4.455,0.861,297.81381,41.963051
K06730.01,FALSE POSITIVE,FALSE POSITIVE,10.768391927,0.001,12.5252,107380.0,52.8,970.0,209.25,5226.0,3.97,1.643,298.54251,41.953201
K06732.01,FALSE POSITIVE,FALSE POSITIVE,0.7337245040000001,0.257,2.208,45.9,0.96,2601.0,10830.96,6175.0,4.099,1.405,283.72507,42.027374
K06733.01,CANDIDATE,CANDIDATE,1.28940823,0.628,3.652,32.1,2.48,3112.0,22119.66,5826.0,3.465,4.189,283.77316,42.070862
K06861.01,FALSE POSITIVE,FALSE POSITIVE,12.155241119000001,0.825,6.84353,85532.0,34.62,788.0,91.2,5761.0,4.413,0.932,281.49689,42.906078
K06862.01,CANDIDATE,CANDIDATE,11.0495766,0.218,2.13,102.8,0.83,738.0,70.24,5533.0,4.505,0.819,285.50293,42.911789
K06863.01,CONFIRMED,CANDIDATE,4.48559215,0.442,0.8161,2265.0,0.95,365.0,4.2,3236.0,5.0969999999999995,0.193,287.5264,42.912898999999996
K06865.01,FALSE POSITIVE,FALSE POSITIVE,0.566811926,0.681,4.181,82.6,0.91,2293.0,6584.06,6165.0,4.474,0.942,291.74191,42.958309
K06868.01,FALSE POSITIVE,FALSE POSITIVE,0.566803738,0.6755,1.8481,100.6,1.13,2450.0,8516.13,6300.0,4.404,1.057,292.80829,42.976021
K06992.01,FALSE POSITIVE,FALSE POSITIVE,1.69421771,0.734,4.161,91.1,0.74,1274.0,621.89,5402.0,4.591,0.717,281.56042,44.184818
K06993.01,CANDIDATE,CANDIDATE,13.8086331,0.029,3.613,207.1,1.09,659.0,44.5,5515.0,4.5680000000000005,0.761,289.62292,44.104431
K06995.01,FALSE POSITIVE,FALSE POSITIVE,2.7394770889999998,1.189,3.18229,32096.0,50.48,1475.0,1120.19,6469.0,4.431,1.056,290.2905,44.134239
K06997.01,FALSE POSITIVE,FALSE POSITIVE,4.0286714539999995,0.294,8.122530000000001,113970.0,52.42,1492.0,1169.87,6327.0,4.168,1.528,292.22934,44.160789
K07127.01,FALSE POSITIVE,FALSE POSITIVE,0.687004402,0.689,3.829,93.7,2.89,3535.0,36888.8,6240.0,3.6839999999999997,2.803,299.62277,45.364079
K07128.01,FALSE POSITIVE,FALSE POSITIVE,0.91839938,0.519,4.479,152.1,1.0,1558.0,1389.28,5222.0,4.556,0.795,289.73306,45.43795
K07130.01,FALSE POSITIVE,FALSE POSITIVE,0.94356284,0.569,5.721,13.4,0.76,3176.0,23945.42,7693.0,4.083,1.984,293.57108,45.413639
K07131.01,CANDIDATE,CANDIDATE,2.243569483,0.381,4.14769,66328.0,21.11,1364.0,817.05,6081.0,4.526,0.801,295.18892999999997,45.40617
K07133.01,CANDIDATE,CANDIDATE,82.78482,0.682,7.52,190.4,2.16,501.0,14.88,5749.0,4.123,1.48,295.55292000000003,45.473431
K07134.01,FALSE POSITIVE,FALSE POSITIVE,1.81139053,1.137,8.64,77.5,14.47,1466.0,1092.69,5941.0,4.519,0.911,295.97623,45.440338
K07258.01,CANDIDATE,CANDIDATE,2.4376438,0.112,1.587,27.1,0.79,1686.0,1909.13,5927.0,4.117,1.53,287.76895,46.83194
K07259.01,CANDIDATE,CANDIDATE,0.721522907,0.831,1.4521,22528.0,11.04,1475.0,1115.99,4893.0,4.6339999999999995,0.625,288.49091,46.804989
K07261.01,FALSE POSITIVE,FALSE POSITIVE,0.6517316910000001,1.255,2.4602,20524.0,71.9,2604.0,10815.86,5791.0,4.052,1.472,289.09744,46.811081
K07263.01,FALSE POSITIVE,FALSE POSITIVE,2.73398963,,1.52,,,,25373.9,,,,294.62296000000003,46.826469
K07265.01,FALSE POSITIVE,FALSE POSITIVE,40.069674617,0.767,9.3564,41865.0,27.38,588.0,28.2,5911.0,4.321000000000001,1.207,296.4682,46.85178
K07893.01,FALSE POSITIVE,FALSE POSITIVE,55.884827,0.752,2.283,497.6,2.11,438.0,8.7,5668.0,4.545,0.868,285.1973,44.646609999999995
K07393.01,FALSE POSITIVE,FALSE POSITIVE,3.75938475,0.505,1.188,133.1,3.1,1677.0,1868.97,4976.0,3.534,2.638,292.2048,48.417881
K07394.01,FALSE POSITIVE,FALSE POSITIVE,10.6840477,1.012,3.515,81901.0,26.43,444.0,9.21,3887.0,4.743,0.523,293.79077,48.401421
K07395.01,FALSE POSITIVE,FALSE POSITIVE,2.00280845,,1.22,,,,15763.18,,,,294.90292,48.477211
K07397.01,FALSE POSITIVE,FALSE POSITIVE,2.305097141,1.286,1.9378,5880.0,89.22,2753.0,13581.41,8851.0,4.085,2.178,297.39349,48.410751
K07399.01,FALSE POSITIVE,FALSE POSITIVE,18.525917445999998,0.415,5.9056,455660.0,64.42,618.0,34.58,5492.0,4.533,0.887,298.80557000000005,48.471989
K07400.01,CANDIDATE,CANDIDATE,4.15736472,0.226,2.217,200.7,1.09,931.0,178.03,5183.0,4.558,0.782,286.40033,48.521961
K07525.01,FALSE POSITIVE,FALSE POSITIVE,0.5024542989999999,1.17,2.31547,37454.0,43.95,2336.0,7025.25,6134.0,4.498,0.901,291.27692,51.135712
K07526.01,FALSE POSITIVE,FALSE POSITIVE,27.308150159,0.167,4.43906,388000.0,47.06,523.0,17.75,5541.0,4.574,0.739,291.3735,51.153381
K07528.01,FALSE POSITIVE,FALSE POSITIVE,0.59586463,,1.5,,,,931.51,,,,295.33847000000003,51.105068
K07529.01,FALSE POSITIVE,FALSE POSITIVE,1.222127938,1.258,2.2613,2486.5,30.32,1470.0,1107.41,5157.0,4.465,0.87,296.23392,51.141869
K07531.01,FALSE POSITIVE,FALSE POSITIVE,0.589753355,0.318,0.606,216.0,1.03,1760.0,2262.14,5414.0,4.648,0.678,289.33759,51.20903
K07533.01,FALSE POSITIVE,FALSE POSITIVE,0.760935268,0.527,2.7702299999999997,370600.0,35.68,1285.0,640.66,4675.0,4.74,0.511,296.44192999999996,51.224319
K03019.02,CANDIDATE,CANDIDATE,2.012094,0.066,2.157,74.8,0.99,1523.0,1274.27,5633.0,4.296,1.162,298.40137000000004,44.838181
K03051.02,FALSE POSITIVE,FALSE POSITIVE,1.33258772,0.634,5.187,70.8,1.13,1825.0,2625.26,5576.0,4.2010000000000005,1.289,295.19968,46.832321
K03053.02,CANDIDATE,CANDIDATE,9.4767057,0.003,3.893,230.5,1.38,841.0,118.13,5911.0,4.519,0.914,292.25464,37.97142
K03395.02,CANDIDATE,CANDIDATE,5.0395851,0.1968,4.556,70.1,0.78,1067.0,306.35,5912.0,4.453,0.924,286.54041,38.3326
K03425.03,CANDIDATE,CANDIDATE,7.64370363,0.785,2.738,70.9,1.85,1334.0,748.7,6120.0,3.9339999999999997,2.0,300.31619,45.49538
K06345.01,FALSE POSITIVE,FALSE POSITIVE,1.353414369,1.202,13.416,610.2,216.31,3617.0,40561.5,4850.0,2.865,8.586,294.94057999999995,38.635689
K06346.01,CANDIDATE,CANDIDATE,2.9590637,0.2957,28.81,23.6,0.65,1564.0,1415.74,6192.0,4.195,1.322,288.01552999999996,38.709862
K06348.01,FALSE POSITIVE,FALSE POSITIVE,15.066491532999999,0.988,6.2852,106050.0,88.56,932.0,177.96,5751.0,4.0280000000000005,1.626,293.92529,38.738979
K06349.01,FALSE POSITIVE,FALSE POSITIVE,1.8318297030000001,0.788,7.289,40509.0,49.38,2078.0,4410.65,5269.0,3.667,2.183,294.16028,38.767429
K06352.01,CANDIDATE,CANDIDATE,5.11683678,0.286,3.119,161.4,1.16,1039.0,275.15,5955.0,4.52,0.91,295.73334,38.792010999999995
K06480.01,FALSE POSITIVE,FALSE POSITIVE,1.06100327,0.0834,1.675,95.9,0.94,1793.0,2443.69,5966.0,4.493,0.961,297.88527999999997,40.097321
K06481.01,FALSE POSITIVE,FALSE POSITIVE,0.9220305940000001,1.242,4.367,13859.0,49.63,2194.0,5474.27,6484.0,4.386,1.153,297.93068999999997,40.014961
K06483.01,FALSE POSITIVE,FALSE POSITIVE,24.714790706,0.781,5.06776,208730.0,112.24,901.0,155.67,6300.0,3.9819999999999998,1.862,298.21442,40.0732
K06485.01,FALSE POSITIVE,FALSE POSITIVE,3.6329347,,2.3,,,,10830.2,,,,288.35828,40.174659999999996
K06487.01,FALSE POSITIVE,FALSE POSITIVE,0.607191908,0.917,1.30166,17369.0,12.44,1759.0,2251.28,5370.0,4.598,0.671,293.99124,40.189640000000004
K07881.01,FALSE POSITIVE,FALSE POSITIVE,2.2502073,0.268,2.203,260.1,19.94,3637.0,41377.92,4507.0,2.391,12.787,282.18466,44.359459
K06601.01,CANDIDATE,CANDIDATE,17.9925973,0.678,2.762,198.5,1.62,748.0,73.97,5931.0,4.351,1.087,283.13372999999996,40.852421
K06602.01,FALSE POSITIVE,FALSE POSITIVE,0.648775795,0.961,4.346480000000001,108820.0,41.58,1714.0,2038.54,5143.0,4.559,0.776,283.77744,40.842037
K06603.01,FALSE POSITIVE,FALSE POSITIVE,4.132521615,0.877,12.4949,156250.0,93.1,1628.0,1660.29,6567.0,4.045,1.636,288.92068,40.881302000000005
K06605.01,CANDIDATE,CANDIDATE,74.371666,0.6894,12.59,102.8,2.39,767.0,81.88,6865.0,3.742,2.211,291.04001,40.84993
K06606.01,FALSE POSITIVE,FALSE POSITIVE,0.938905082,0.54,5.00453,358890.0,205.64,4281.0,79148.54,8615.0,3.784,3.003,292.21927,40.89333
K06737.01,FALSE POSITIVE,FALSE POSITIVE,10.819169459000001,0.275,5.502619999999999,437140.0,67.76,850.0,123.51,5955.0,4.428999999999999,0.991,288.29306,42.057369
K06738.01,FALSE POSITIVE,FALSE POSITIVE,2.6805144530000002,0.359,3.21178,195750.0,48.86,1431.0,989.89,6038.0,4.356,1.076,288.53311,42.047619
K06739.01,CANDIDATE,CANDIDATE,19.164111,0.805,2.773,215.9,1.11,519.0,17.12,5103.0,4.65,0.674,291.09485,42.002918
K06741.01,FALSE POSITIVE,FALSE POSITIVE,0.9700856459999999,0.035,1.129,153.0,18.65,5119.0,162048.58,4555.0,2.346,15.63,291.99316,42.049259
K06743.01,FALSE POSITIVE,FALSE POSITIVE,11.300987626,0.606,10.5199,325700.0,97.12,1019.0,254.84,6143.0,4.165,1.448,293.02563,42.001381
K06744.01,FALSE POSITIVE,FALSE POSITIVE,0.92098747,,2.04,,,,27890.55,,,,293.08749,42.024651
K06869.01,FALSE POSITIVE,FALSE POSITIVE,2.1825151259999997,0.968,6.8413,114930.0,128.15,2703.0,12627.67,8051.0,3.966,2.347,293.41541,42.917259
K06870.01,FALSE POSITIVE,FALSE POSITIVE,2.6594188880000003,0.634,6.984139999999999,305230.0,61.52,1352.0,789.69,6156.0,4.5,0.932,293.8414,42.948139000000005
K06872.01,CANDIDATE,CANDIDATE,13.5164708,0.1593,2.628,140.1,0.88,645.0,40.81,5442.0,4.6,0.747,296.91513,42.905079
K06874.01,FALSE POSITIVE,FALSE POSITIVE,1.65546056,0.109,3.52,125.1,0.9,1331.0,743.75,5438.0,4.574,0.82,297.7178,42.989311
K06875.01,FALSE POSITIVE,FALSE POSITIVE,1.655472351,0.836,5.09197,174200.0,125.25,2546.0,9914.08,6725.0,3.86,2.171,297.74109,42.99609
K07000.01,FALSE POSITIVE,FALSE POSITIVE,1.759276227,1.026,3.19585,32091.0,40.79,1861.0,2828.82,6656.0,4.351,1.232,295.22525,44.112679
K07001.01,FALSE POSITIVE,FALSE POSITIVE,1.09206792,0.378,1.646,105.9,0.74,1320.0,715.46,4856.0,4.609,0.728,295.54388,44.125370000000004
K07003.01,CANDIDATE,CANDIDATE,2.41194057,0.579,1.787,67.3,1.35,1654.0,1771.98,5598.0,4.045,1.594,298.88669,44.11586
K07006.01,FALSE POSITIVE,FALSE POSITIVE,0.77996263,0.0723,3.369,25.7,0.83,2607.0,10919.82,6002.0,4.032,1.629,301.36261,44.173409
K07007.01,CANDIDATE,CANDIDATE,0.8002632190000001,0.16,0.729,170.5,0.77,1240.0,561.84,4336.0,4.656000000000001,0.59,284.77267,44.249371000000004
K07135.01,FALSE POSITIVE,FALSE POSITIVE,18.646323091,0.742,8.853,231000.0,213.31,1194.0,480.54,5786.0,3.542,3.478,300.89032000000003,45.403431
K07137.01,FALSE POSITIVE,FALSE POSITIVE,3.6673005,0.1985,3.373,144.9,0.62,627.0,36.42,3823.0,4.729,0.519,292.78583,45.585789
K07139.01,FALSE POSITIVE,FALSE POSITIVE,0.773144492,0.694,4.056430000000001,215960.0,107.13,2860.0,15791.97,6413.0,4.038,1.91,295.28845,45.518337
K07141.01,FALSE POSITIVE,FALSE POSITIVE,50.440285363,0.658,12.2001,85309.0,51.5,673.0,48.36,6225.0,4.039,1.646,297.96612999999996,45.545792
K07142.01,FALSE POSITIVE,FALSE POSITIVE,3.255385289,0.523,5.9498,158910.0,40.58,1236.0,550.68,5806.0,4.425,0.975,299.92822,45.595081
K07266.01,FALSE POSITIVE,FALSE POSITIVE,7.4185369,0.053,1.451,14.7,0.81,1963.0,3511.86,9763.0,4.178999999999999,2.045,296.69196,46.869171
K07267.01,FALSE POSITIVE,FALSE POSITIVE,15.68434493,1.206,44.463,791.6,56.23,1136.0,393.14,6407.0,3.888,2.191,297.32681,46.845211
K07269.01,FALSE POSITIVE,FALSE POSITIVE,1.400991827,1.093,4.8798,64104.0,98.13,2468.0,8795.37,6706.0,4.026,1.924,286.556,46.95734
K07270.01,CANDIDATE,CANDIDATE,19.2532128,0.247,1.674,219.3,1.42,692.0,54.13,6060.0,4.495,0.953,287.46475,46.96841
K07271.01,FALSE POSITIVE,FALSE POSITIVE,1.34062901,0.531,3.076,69.5,0.82,1678.0,1876.57,6045.0,4.494,0.955,293.12991,46.921768
K07401.01,FALSE POSITIVE,FALSE POSITIVE,0.533628226,0.9385,5.772,81.8,2.41,3885.0,53849.23,7163.0,3.906,2.177,290.64642000000003,48.597091999999996
