P. Name,P. Name Kepler,P. Name KOI,P. Zone Class,P. Mass Class,P. Composition Class,P. Atmosphere Class,P. Habitable Class,P. Min Mass (EU),P. Mass (EU),P. Max Mass (EU),P. Radius (EU),P. Density (EU),P. Gravity (EU),P. Esc Vel (EU),P. SFlux Min (EU),P. SFlux Mean (EU),P. SFlux Max (EU),P. Teq Min (K),P. Teq Mean (K),P. Teq Max (K),P. Ts Min (K),P. Ts Mean (K),P. Ts Max (K),P. Surf Press (EU),P. Mag,P. Appar Size (deg),P. Period (days),P. Sem Major Axis (AU),P. Eccentricity,P. Mean Distance (AU),P. Inclination (deg),P. Omega (deg),S. Name,S. Name HD,S. Name HIP,S. Constellation,S. Type,S. Mass (SU),S. Radius (SU),S. Teff (K),S. Luminosity (SU),S. [Fe/H],S. Age (Gyrs),S. Appar Mag,S. Distance (pc),S. RA (hrs),S. DEC (deg),S. Mag from Planet,S. Size from Planet (deg),S. No. Planets,S. No. Planets HZ,S. Hab Zone Min (AU),S. Hab Zone Max (AU),P. HZD,P. HZC,P. HZA,P. HZI,P. SPH,P. Int ESI,P. Surf ESI,P. ESI,S. HabCat,P. Habitable,P. Hab Moon,P. Confirmed,P. Disc. Method,P. Disc. Year
KOI-3815.01,,3815.01,Hot,Jovian,gas,metals-rich,non-habitable,,101.99,,7.84,0.21,1.66,3.61,        438.2396,        438.2397,        438.2397,1165.7,1165.7,1165.7,,,,21.6,-28.30,14.94,4.74,0.0579,0.00,0.06,86.5,0.0,KOI-3815,,,Lyr,F,1.15,1.06,6167.0,1.469159,0.000,0.000,15.4,1532.60,19.1006,41.9227,-33.4,9.8051,1,0,0.888,2.074,-2.40,4.94,0.31,0.15,,0.00,0.00,0.11,0,0,0,0,transit,2015
KOI-3823.01,,3823.01,Warm,Neptunian,gas,hydrogen-rich,non-habitable,,33.06,,5.50,0.20,1.09,2.45,        1.749297,        1.749298,        1.749298,293.0,293.0,293.0,,,,6.6,-21.50,10.47,202.12,0.6667,0.00,0.67,90.0,0.0,KOI-3823,,,Lyr,G,0.96,0.87,5817.0,0.777543,0.000,0.000,13.9,558.08,19.1181,39.9838,-27.3,0.6954,1,1,0.660,1.554,-0.99,3.68,1.04,0.20,,0.00,0.00,0.47,0,0,0,0,transit,2015
KOI-3835.01,,3835.01,Hot,Jovian,gas,metals-rich,non-habitable,,54.11,,6.46,0.20,1.30,2.89,        34.22599,        34.22600,        34.22601,616.2,616.2,616.2,,,,10.9,-25.10,12.30,47.15,0.2579,0.00,0.26,90.0,0.0,KOI-3835,,,Cyg,K,1.03,1.95,5089.0,2.276454,0.000,0.000,12.9,586.92,19.5127,37.8350,-30.6,4.0199,1,0,1.177,2.835,-2.11,4.18,0.52,0.18,,0.00,0.00,0.16,0,0,0,0,transit,2015
KOI-3837.01,,3837.01,Hot,Jovian,,,non-habitable,,,,49.59,,,,        400.0041,        400.0041,        400.0042,1139.4,1139.4,1139.4,,,,,-32.23,110.65,7.44,0.0761,0.00,0.08,79.6,0.0,KOI-3837,,,Lyr,F,1.06,1.19,6540.0,2.316508,0.000,0.000,14.1,1051.89,19.1581,46.5648,-33.3,8.3267,1,0,1.091,2.531,-2.41,,,,0.00,0.00,0.00,0.02,0,0,0,0,transit,2015
KOI-3848.01,,3848.01,Hot,Superterran,rocky-iron,metals-rich,non-habitable,,4.02,,1.56,1.06,1.65,1.60,        866.3541,        866.3542,        866.3542,1382.2,1382.2,1382.2,1422.4,1422.4,1422.4,4.3,-25.52,2.96,1.85,0.0289,0.00,0.03,88.2,0.0,KOI-3848,,,Cyg,G,0.94,0.85,5770.0,0.723588,0.000,0.000,14.2,616.03,19.3229,52.0702,-34.1,15.7791,1,0,0.639,1.505,-2.41,-0.15,-0.90,0.28,0.00,0.00,0.00,0.28,0,0,0,0,transit,2015
KOI-3853.01,,3853.01,Hot,,,,non-habitable,,,,48558.70,,,,        449.3690,        449.3690,        449.3690,1173.0,1173.0,1173.0,,,,,-47.38,-,21.51,0.1755,0.00,0.18,50.4,0.0,KOI-3853,,,Lyr,K,1.55,4.81,5081.0,13.840677,0.000,0.000,10.6,520.79,19.1645,37.9666,-33.4,14.6487,1,0,2.903,6.995,-2.33,,,,0.00,0.00,0.00,0.00,0,0,0,0,transit,2015
KOI-3854.01,,3854.01,Hot,,,,non-habitable,,,,592.29,,,,        783.9415,        783.9415,        783.9417,1348.1,1348.1,1348.1,,,,,-38.37,-,1.19,0.0192,0.00,0.02,29.8,0.0,KOI-3854,,,Cyg,K,0.67,0.69,5089.0,0.288992,0.000,0.000,15.6,746.69,19.5281,38.6703,-34.0,19.3264,1,0,0.419,1.010,-2.35,,,,0.00,0.00,0.00,0.00,0,0,0,0,transit,2015
KOI-3855.01,,3855.01,Hot,Jovian,,,non-habitable,,,,63.83,,,,        5835.239,        5835.239,        5835.240,2226.7,2226.7,2226.7,,,,,-35.70,-,0.55,0.0131,0.00,0.01,72.2,0.0,KOI-3855,,,Lyr,G,1.00,1.00,5780.0,1.001385,0.000,0.000,18.6,5282.22,19.1424,37.8383,-36.2,41.5875,1,0,0.751,1.769,-2.45,,,,0.00,0.00,0.00,0.02,0,0,0,0,transit,2015
KOI-3856.01,,3856.01,Hot,,,,non-habitable,,,,301.38,,,,        10386.23,        10386.23,        10386.23,2571.9,2571.9,2571.9,,,,,-39.72,-,1.81,0.0343,0.00,0.03,25.8,0.0,KOI-3856,,,Cyg,G,1.64,3.35,5904.0,12.219293,0.000,0.000,13.5,1817.48,19.9906,40.5639,-36.8,53.9934,1,0,2.603,6.114,-2.46,,,,0.00,0.00,0.00,0.00,0,0,0,0,transit,2015
KOI-3864.01,,3864.01,Hot,,,,non-habitable,,,,180.72,,,,        802.2202,        802.2203,        802.2205,1355.9,1355.9,1355.9,,,,,-35.81,-,1.21,0.0199,0.00,0.02,19.5,0.0,KOI-3864,,,Cyg,K,0.72,0.75,5019.0,0.317687,0.000,0.000,12.9,224.75,19.5563,39.2578,-34.0,20.1075,1,0,0.441,1.066,-2.35,,,,0.00,0.00,0.00,0.01,0,0,0,0,transit,2015
KOI-3867.01,,3867.01,Hot,Superterran,rocky-iron,no-atmosphere,non-habitable,,3.92,,1.55,1.05,1.63,1.59,        2463.503,        2463.504,        2463.504,1794.9,1794.9,1794.9,1834.9,1834.9,1834.9,4.1,-26.65,2.95,0.94,0.0189,0.00,0.02,88.8,0.0,KOI-3867,,,Cyg,G,1.02,0.92,5825.0,0.879988,0.000,0.000,14.9,912.60,19.7369,45.8270,-35.2,26.2546,1,0,0.702,1.652,-2.44,-0.15,-1.00,0.27,0.00,0.00,0.00,0.28,0,0,0,0,transit,2015
KOI-3875.01,,3875.01,Hot,,,,non-habitable,,,,13045.60,,,,        415.2957,        415.2958,        415.2959,1150.1,1150.1,1150.1,,,,,-44.43,-,8.87,0.0807,0.00,0.08,50.4,0.0,KOI-3875,,,Cyg,F,0.89,1.51,6022.0,2.704610,0.000,0.000,13.6,889.44,19.3433,50.2392,-33.3,10.0107,1,0,1.216,2.848,-2.39,,,,0.00,0.00,0.00,0.00,0,0,0,0,transit,2015
KOI-3876.01,,3876.01,Hot,Superterran,rocky-iron,metals-rich,non-habitable,,22.72,,2.41,1.62,3.91,3.07,        76.90213,        76.90213,        76.90215,754.4,754.4,754.4,803.9,803.9,803.9,36.9,-23.83,4.58,19.58,0.1366,0.00,0.14,90.0,0.0,KOI-3876,,,Lyr,G,0.89,1.17,5839.0,1.434960,0.000,0.000,12.6,418.21,19.3627,38.5236,-31.5,4.5774,1,0,0.896,2.107,-2.25,-0.12,0.43,0.30,0.00,0.00,0.00,0.25,0,0,0,0,transit,2015
KOI-3878.01,,3878.01,Hot,Neptunian,gas,metals-rich,non-habitable,,4.53,,2.86,0.19,0.55,1.26,        10.57992,        10.57992,        10.57992,459.5,459.5,459.5,,,,0.9,-22.04,5.44,70.97,0.3212,0.00,0.32,90.0,0.0,KOI-3878,,,Cyg,G,0.88,1.00,5900.0,1.091524,0.000,0.000,12.7,381.16,19.5924,39.5198,-29.3,1.6625,2,0,0.778,1.828,-1.87,2.49,-0.59,0.24,,0.00,0.00,0.32,0,0,0,0,transit,2015
KOI-3878.02,,3878.02,Hot,,,,non-habitable,,,,7983.80,,,,        81.39847,        81.39848,        81.39848,765.2,765.2,765.2,,,,,-41.58,-,15.36,0.1158,0.00,0.12,32.7,0.0,KOI-3878,,,Cyg,G,0.88,1.00,5900.0,1.091524,0.000,0.000,12.7,381.16,19.5924,39.5198,-31.5,4.6125,2,0,0.778,1.828,-2.26,,,,0.00,0.00,0.00,0.01,0,0,0,0,transit,2015
KOI-3880.01,,3880.01,Hot,Terran,rocky-iron,no-atmosphere,non-habitable,,0.96,,1.03,0.88,0.90,0.96,        2391.703,        2391.704,        2391.704,1781.6,1781.6,1781.6,1814.9,1814.9,1814.9,0.8,-25.73,1.96,1.80,0.0296,0.00,0.03,87.7,0.0,KOI-3880,,,Lyr,F,1.05,1.17,6438.0,2.095515,0.000,0.000,10.8,215.28,19.2578,39.2650,-35.2,21.1118,1,0,1.044,2.425,-2.47,-0.17,-1.29,0.26,0.00,0.00,0.00,0.29,0,0,0,0,transit,2015
KOI-3886.01,,3886.01,Hot,Jovian,,,non-habitable,,,,34.67,,,,        11924.43,        11924.43,        11924.43,2662.3,2662.3,2662.3,,,,,-35.15,70.19,5.57,0.0786,0.00,0.08,75.1,0.0,KOI-3886,,,Cyg,K,2.09,12.54,4781.0,73.668670,0.000,0.000,9.8,835.38,20.0698,45.0876,-37.0,95.7569,1,0,6.790,16.565,-2.37,,,,0.00,0.00,0.00,0.03,0,0,0,0,transit,2015
KOI-3890.01,,3890.01,Hot,Jovian,,,non-habitable,,,,32.24,,,,        68.63786,        68.63787,        68.63789,733.3,733.3,733.3,,,,,-29.37,64.64,152.83,0.6760,0.00,0.68,90.0,0.0,KOI-3890,,,Cyg,K,1.76,7.51,4991.0,31.365861,0.000,0.000,13.2,2576.51,19.5848,44.6385,-31.3,5.9199,1,0,4.389,10.614,-2.19,,,,0.00,0.00,0.00,0.04,0,0,0,0,transit,2015
KOI-3891.01,,3891.01,Hot,,,,non-habitable,,,,29177.00,,,,        75.58329,        75.58330,        75.58331,751.2,751.2,751.2,,,,,-44.32,-,47.11,0.2648,0.00,0.26,48.7,0.0,KOI-3891,,,Cyg,K,1.11,2.78,5258.0,5.299828,0.000,0.000,13.7,1334.91,19.7437,44.9201,-31.4,5.5970,1,0,1.780,4.262,-2.22,,,,0.00,0.00,0.00,0.01,0,0,0,0,transit,2015
KOI-3892.01,,3892.01,Hot,Subterran,rocky-iron,no-atmosphere,non-habitable,,0.49,,0.84,0.83,0.69,0.76,        695.9678,        695.9679,        695.9680,1308.6,1308.6,1308.6,1338.7,1338.7,1338.7,0.4,-23.93,1.60,2.42,0.0354,0.00,0.04,90.0,0.0,KOI-3892,,,Cyg,G,1.01,0.92,5812.0,0.872159,0.000,0.000,12.7,343.37,19.3706,49.9430,-33.9,13.9292,1,0,0.699,1.646,-2.40,-0.18,-1.32,0.27,0.00,0.00,0.00,0.29,0,0,0,0,transit,2015
KOI-3893.01,,3893.01,Hot,Superterran,rocky-iron,metals-rich,non-habitable,,18.80,,2.31,1.53,3.52,2.85,        91.23227,        91.23229,        91.23229,787.4,787.4,787.4,835.7,835.7,835.7,28.7,-23.92,4.39,3.91,0.0418,0.00,0.04,85.4,0.0,KOI-3893,,,Lyr,K,0.64,0.65,4518.0,0.159405,0.000,0.000,15.6,556.85,19.0080,38.8664,-31.7,8.3326,1,0,0.319,0.788,-2.18,-0.12,0.24,0.31,0.00,0.00,0.00,0.25,0,0,0,0,transit,2015
KOI-3901.01,,3901.01,Hot,Neptunian,gas,metals-rich,non-habitable,,6.83,,3.26,0.20,0.64,1.45,        3.094741,        3.094741,        3.094742,337.9,337.9,337.9,,,,1.3,-20.98,6.20,160.13,0.5756,0.00,0.58,89.4,0.0,KOI-3901,,,Cyg,F,0.99,0.92,6075.0,1.025335,0.000,0.000,15.1,1114.85,19.8276,46.0608,-28.0,0.8481,1,0,0.746,1.746,-1.34,2.63,-0.21,0.25,,0.00,0.00,0.48,0,0,0,0,transit,2015
KOI-3907.01,,3907.01,Hot,,,,non-habitable,,,,166.00,,,,        112.1151,        112.1151,        112.1151,829.0,829.0,829.0,,,,,-33.48,-,28.64,0.1898,0.00,0.19,87.7,0.0,KOI-3907,,,Cyg,F,1.11,1.59,6498.0,4.038838,0.000,0.000,12.6,707.44,19.7999,42.6533,-31.9,4.4627,1,0,1.444,3.352,-2.31,,,,0.00,0.00,0.00,0.01,0,0,0,0,transit,2015
KOI-3908.01,,3908.01,Hot,Jovian,gas,metals-rich,non-habitable,,44.40,,6.06,0.20,1.21,2.71,        139.5657,        139.5658,        139.5658,875.7,875.7,875.7,,,,8.9,-26.49,11.54,59.36,0.3540,0.00,0.35,90.0,0.0,KOI-3908,,,Cyg,G,1.68,4.01,5897.0,17.489822,0.000,0.000,12.1,1132.66,19.9722,47.4481,-32.1,6.0470,1,0,3.116,7.319,-2.31,3.97,0.04,0.18,,0.00,0.00,0.14,0,0,0,0,transit,2015
KOI-3909.01,,3909.01,Hot,Neptunian,gas,metals-rich,non-habitable,,8.87,,3.55,0.20,0.70,1.58,        2.062520,        2.062521,        2.062521,305.3,305.3,305.3,,,,1.8,-20.73,6.75,247.86,0.7748,0.00,0.77,88.8,0.0,KOI-3909,,,Cyg,F,1.01,0.92,6351.0,1.238162,0.000,0.000,14.9,1127.06,19.5879,41.2115,-27.5,0.6335,1,0,0.807,1.877,-1.06,2.75,0.02,0.25,,0.00,0.00,0.53,0,0,0,0,transit,2015
KOI-3911.01,,3911.01,Hot,Terran,rocky-iron,no-atmosphere,non-habitable,,2.66,,1.39,0.99,1.38,1.38,        1360.144,        1360.145,        1360.145,1547.2,1547.2,1547.2,1585.3,1585.3,1585.3,2.6,-25.76,2.64,1.79,0.0296,0.00,0.03,87.7,0.0,KOI-3911,,,Lyr,F,1.07,1.00,6040.0,1.191704,0.000,0.000,14.5,898.82,19.1602,46.5740,-34.6,18.0606,1,0,0.806,1.888,-2.44,-0.16,-1.05,0.27,0.00,0.00,0.00,0.28,0,0,0,0,transit,2015
KOI-3913.01,,3913.01,Hot,Superterran,gas,no-atmosphere,non-habitable,,3.06,,2.53,0.19,0.48,1.10,        7170.438,        7170.439,        7170.440,2344.4,2344.4,2344.4,,,,0.6,-28.88,4.81,0.58,0.0140,0.00,0.01,88.8,0.0,KOI-3913,,,Cyg,F,1.07,1.01,6263.0,1.405406,0.000,0.000,15.0,1214.05,19.6408,47.3433,-36.4,39.1661,1,0,0.864,2.013,-2.48,2.40,-1.29,0.21,,0.00,0.00,0.23,0,0,0,0,transit,2015
KOI-3916.01,,3916.01,Hot,Superterran,rocky-iron,metals-rich,non-habitable,,9.13,,1.94,1.25,2.43,2.17,        105.5087,        105.5087,        105.5088,816.5,816.5,816.5,860.9,860.9,860.9,11.4,-23.70,3.69,5.34,0.0525,0.00,0.05,90.0,0.0,KOI-3916,,,Lyr,K,0.68,0.70,5057.0,0.290808,0.000,0.000,15.4,660.34,19.3247,41.0407,-31.8,7.1508,1,0,0.421,1.016,-2.24,-0.14,-0.26,0.31,0.00,0.00,0.00,0.27,0,0,0,0,transit,2015
KOI-3923.01,,3923.01,Warm,Jovian,,,non-habitable,,,,51.44,,,,       0.4676715,       0.4676715,       0.4676715,210.7,210.7,210.7,,,,,-24.94,117.09,158.32,0.4719,0.00,0.47,89.4,0.0,KOI-3923,,,Cyg,K,0.56,0.57,4340.0,0.104146,0.000,0.000,15.6,432.11,19.5384,40.1221,-25.9,0.6460,1,1,0.259,0.646,0.10,,,,0.00,0.00,0.00,0.27,0,0,1,0,transit,2015
KOI-3925.01,,3925.01,Hot,Neptunian,gas,metals-rich,non-habitable,,23.38,,4.90,0.20,0.97,2.18,        211.6060,        211.6060,        211.6060,971.7,971.7,971.7,,,,4.6,-26.48,9.32,9.21,0.0865,0.00,0.09,87.7,0.0,KOI-3925,,,Cyg,G,1.01,1.30,5678.0,1.583289,0.000,0.000,14.0,835.25,19.2108,48.1651,-32.6,8.0342,3,0,0.950,2.244,-2.33,3.37,-0.37,0.20,,0.00,0.00,0.16,0,0,0,0,transit,2015
KOI-3925.02,,3925.02,Hot,Superterran,rocky-iron,metals-rich,non-habitable,,22.72,,2.41,1.62,3.91,3.07,        1150.303,        1150.303,        1150.303,1483.7,1483.7,1483.7,1533.1,1533.1,1533.1,36.9,-26.78,4.58,2.59,0.0371,0.00,0.04,89.4,0.0,KOI-3925,,,Cyg,G,1.01,1.30,5678.0,1.583289,0.000,0.000,14.0,835.25,19.2108,48.1651,-34.4,18.8009,3,0,0.950,2.244,-2.41,-0.12,-0.19,0.29,0.00,0.00,0.00,0.24,0,0,0,0,transit,2015
KOI-3925.03,,3925.03,Hot,Superterran,rocky-iron,metals-rich,non-habitable,,22.30,,2.40,1.61,3.87,3.05,        439.8025,        439.8025,        439.8026,1166.7,1166.7,1166.7,1216.0,1216.0,1216.0,36.0,-25.72,4.56,5.32,0.0600,0.00,0.06,90.0,0.0,KOI-3925,,,Cyg,G,1.01,1.30,5678.0,1.583289,0.000,0.000,14.0,835.25,19.2108,48.1651,-33.4,11.5929,3,0,0.950,2.244,-2.38,-0.12,-0.00,0.30,0.00,0.00,0.00,0.24,0,0,0,0,transit,2015
KOI-3928.01,,3928.01,Hot,Terran,rocky-iron,no-atmosphere,non-habitable,,1.94,,1.27,0.95,1.21,1.24,        8048.967,        8048.969,        8048.970,2413.1,2413.1,2413.1,2449.7,2449.7,2449.7,1.8,-27.51,2.41,1.14,0.0217,0.00,0.02,87.1,0.0,KOI-3928,,,Lyr,F,1.05,1.53,6522.0,3.790179,0.000,0.000,13.2,882.60,19.0098,39.3708,-36.5,38.2304,1,0,1.397,3.242,-2.49,-0.16,-1.24,0.26,0.00,0.00,0.00,0.29,0,0,0,0,transit,2015
KOI-3933.01,,3933.01,Hot,Terran,rocky-iron,metals-rich,non-habitable,,2.80,,1.41,1.00,1.41,1.41,        249.8312,        249.8313,        249.8313,1012.9,1012.9,1012.9,1051.3,1051.3,1051.3,2.8,-23.95,2.68,3.49,0.0417,0.00,0.04,88.8,0.0,KOI-3933,,,Cyg,G,0.79,0.72,5513.0,0.434429,0.000,0.000,14.7,589.90,19.4758,48.9172,-32.8,9.2626,1,0,0.502,1.193,-2.33,-0.16,-0.87,0.29,0.00,0.00,0.00,0.29,0,0,0,0,transit,2015
KOI-3935.01,,3935.01,Hot,Terran,rocky-iron,no-atmosphere,non-habitable,,2.40,,1.35,0.98,1.32,1.33,        1868.896,        1868.896,        1868.897,1675.1,1675.1,1675.1,1712.8,1712.8,1712.8,2.3,-26.05,2.57,1.09,0.0205,0.00,0.02,85.4,0.0,KOI-3935,,,Cyg,G,0.96,0.87,5835.0,0.785404,0.000,0.000,14.8,844.56,19.7935,41.1982,-34.9,22.7394,1,0,0.663,1.559,-2.43,-0.16,-1.10,0.27,0.00,0.00,0.00,0.29,0,0,0,0,transit,2015
KOI-3936.01,,3936.01,Hot,Neptunian,gas,metals-rich,non-habitable,,4.68,,2.89,0.19,0.56,1.27,        1.686910,        1.686910,        1.686910,290.3,290.3,290.3,,,,0.9,-20.06,5.49,141.61,0.5029,0.00,0.50,90.0,0.0,KOI-3936,,,Cyg,K,0.84,0.84,5083.0,0.426634,0.000,0.000,13.3,316.03,19.8385,40.0277,-27.3,0.8944,2,0,0.510,1.228,-1.02,2.50,-0.29,0.27,,0.00,0.00,0.61,0,0,0,0,transit,2015
KOI-3936.02,,3936.02,Hot,Superterran,rocky-iron,metals-rich,non-habitable,,4.93,,1.65,1.10,1.81,1.73,        40.60761,        40.60761,        40.60762,643.1,643.1,643.1,684.4,684.4,684.4,5.4,-22.31,3.14,13.03,0.1025,0.00,0.10,90.0,0.0,KOI-3936,,,Cyg,K,0.84,0.84,5083.0,0.426634,0.000,0.000,13.3,316.03,19.8385,40.0277,-30.8,4.3892,2,0,0.510,1.228,-2.13,-0.15,-0.41,0.31,0.00,0.00,0.00,0.30,0,0,0,0,transit,2015
KOI-3943.01,,3943.01,Hot,Superterran,rocky-iron,metals-rich,non-habitable,,9.51,,1.96,1.26,2.47,2.20,        57.60036,        57.60036,        57.60037,701.9,701.9,701.9,746.5,746.5,746.5,12.0,-23.06,3.73,38.58,0.2322,0.00,0.23,89.4,0.0,KOI-3943,,,Lyr,F,1.12,1.40,6478.0,3.105630,0.000,0.000,12.6,615.82,19.3915,43.3330,-31.2,3.2181,1,0,1.268,2.944,-2.24,-0.14,-0.12,0.31,0.00,0.00,0.00,0.28,0,0,0,0,transit,2015
KOI-3946.01,,3946.01,Warm,Superterran,rocky-iron,hydrogen-rich,thermoplanet,,20.67,,2.36,1.57,3.71,2.96,        1.865059,        1.865059,        1.865060,297.7,297.7,297.7,346.6,346.6,346.6,32.5,-19.73,4.49,308.55,0.9191,0.00,0.92,90.0,0.0,KOI-3946,,,Cyg,F,1.08,1.03,6363.0,1.575499,0.000,0.000,13.2,574.54,19.7317,44.7135,-27.4,0.6001,1,1,0.909,2.115,-0.98,-0.12,1.59,0.35,0.00,0.00,0.00,0.64,0,1,0,0,transit,2015
KOI-3954.02,,3954.02,Hot,Superterran,rocky-iron,metals-rich,non-habitable,,9.32,,1.95,1.26,2.45,2.19,        196.9962,        196.9962,        196.9962,954.5,954.5,954.5,999.0,999.0,999.0,11.7,-24.39,3.71,5.72,0.0599,0.00,0.06,90.0,0.0,KOI-3954,,,Cyg,G,0.88,0.88,5638.0,0.706824,0.000,0.000,15.7,1182.85,19.4930,43.8691,-32.5,7.8620,1,0,0.636,1.505,-2.33,-0.14,-0.36,0.30,0.00,0.00,0.00,0.26,0,0,0,0,transit,2015
KOI-3963.01,,3963.01,,,,,non-habitable,,,,,,,,             ,             ,             ,,,,,,,,,,6.63,,0.00,,,0.0,KOI-3963,,,Cyg,,,,,,0.000,0.000,12.8,,19.7160,38.8623,,,1,0,,,,,,,0.00,0.00,0.00,,0,0,0,0,transit,2015
KOI-3966.01,,3966.01,Hot,Superterran,rocky-iron,metals-rich,non-habitable,,9.70,,1.97,1.27,2.50,2.22,        3.265501,        3.265501,        3.265501,342.5,342.5,342.5,387.2,387.2,387.2,12.3,-19.94,3.74,138.94,0.5125,0.00,0.51,90.0,0.0,KOI-3966,,,Lyr,F,0.93,0.84,6049.0,0.857704,0.000,0.000,14.2,668.24,19.1076,38.8920,-28.0,0.8787,1,0,0.684,1.600,-1.37,-0.14,0.59,0.40,0.00,0.00,0.00,0.56,0,0,0,0,transit,2015
KOI-3975.01,,3975.01,Cold,Neptunian,gas,metals-rich,non-habitable,,5.16,,2.98,0.19,0.58,1.32,       0.1820927,       0.1820927,       0.1820927,166.4,166.4,166.4,,,,1.0,-17.70,5.67,364.76,0.8507,0.00,0.85,89.4,0.0,KOI-3975,,,Cyg,K,0.62,0.63,4386.0,0.131779,0.000,0.000,15.2,410.44,19.4390,45.7158,-24.9,0.3947,1,0,0.291,0.724,1.59,2.53,0.24,0.25,,0.00,0.00,0.40,0,0,0,0,transit,2015
KOI-3984.01,,3984.01,Hot,Superterran,rocky-iron,metals-rich,non-habitable,,15.24,,2.20,1.43,3.15,2.63,        2485.627,        2485.627,        2485.628,1798.9,1798.9,1798.9,1846.1,1846.1,1846.1,21.8,-27.42,4.18,1.44,0.0245,0.00,0.02,87.7,0.0,KOI-3984,,,Cyg,G,0.94,1.45,5305.0,1.491998,0.000,0.000,14.5,1024.32,19.6257,43.8255,-35.3,31.9297,1,0,0.942,2.252,-2.40,-0.13,-0.53,0.29,0.00,0.00,0.00,0.25,0,0,0,0,transit,2015
KOI-3991.01,,3991.01,Hot,Terran,rocky-iron,no-atmosphere,non-habitable,,1.19,,1.10,0.90,0.99,1.04,        781.1982,        781.1984,        781.1985,1346.9,1346.9,1346.9,1381.2,1381.2,1381.2,1.1,-24.65,2.09,1.57,0.0230,0.00,0.02,90.0,0.0,KOI-3991,,,Cyg,G,0.66,0.69,5565.0,0.413254,0.000,0.000,13.1,284.31,19.7669,47.4869,-34.0,16.1100,1,0,0.489,1.158,-2.39,-0.17,-1.18,0.27,0.00,0.00,0.00,0.29,0,0,0,0,transit,2015
KOI-4002.01,,4002.01,Hot,Terran,rocky-iron,no-atmosphere,non-habitable,,2.87,,1.42,1.00,1.42,1.42,        4143.834,        4143.835,        4143.836,2044.1,2044.1,2044.1,2082.6,2082.6,2082.6,2.9,-27.03,2.70,0.52,0.0126,0.00,0.01,88.8,0.0,KOI-4002,,,Lyr,G,0.98,0.93,5396.0,0.657875,0.000,0.000,15.0,856.92,19.0221,41.0639,-35.8,40.1508,1,0,0.622,1.483,-2.42,-0.16,-1.12,0.27,0.00,0.00,0.00,0.28,0,0,0,0,transit,2015
KOI-4004.01,,4004.01,Hot,Superterran,rocky-iron,metals-rich,non-habitable,,16.46,,2.24,1.46,3.28,2.71,        1167.774,        1167.774,        1167.774,1489.3,1489.3,1489.3,1536.9,1536.9,1536.9,24.1,-26.64,4.26,4.94,0.0557,0.00,0.06,90.0,0.0,KOI-4004,,,Lyr,G,0.94,1.92,5759.0,3.623007,0.000,0.000,12.7,687.14,18.9330,39.9170,-34.4,18.4106,1,0,1.430,3.371,-2.42,-0.12,-0.37,0.29,0.00,0.00,0.00,0.24,0,0,0,0,transit,2015
KOI-4005.01,Kepler-439 b,4005.01,Warm,Superterran,rocky-iron,hydrogen-rich,thermoplanet,,19.53,,2.33,1.54,3.60,2.90,        1.548572,        1.548572,        1.548572,284.2,284.2,284.2,332.8,332.8,332.8,30.2,-19.50,4.43,178.14,0.5886,0.00,0.59,89.4,0.0,KOI-4005,,,Lyr,G,0.86,0.78,5592.0,0.536503,0.000,0.000,14.6,621.03,18.7201,44.0340,-27.2,0.7080,1,1,0.556,1.316,-0.91,-0.12,1.59,0.35,0.00,0.00,0.00,0.68,0,1,0,1,transit,2015
KOI-4007.01,,4007.01,Hot,Jovian,,,non-habitable,,,,39.97,,,,        129.8904,        129.8905,        129.8905,860.1,860.1,860.1,,,,,-30.53,83.04,11.49,0.1022,0.00,0.10,58.4,0.0,KOI-4007,,,Cyg,F,1.07,1.01,6208.0,1.356685,0.000,0.000,15.5,1500.02,19.7166,44.3748,-32.0,5.2632,1,0,0.852,1.987,-2.32,,,,0.00,0.00,0.00,0.03,0,0,0,0,transit,2015
KOI-4009.01,,4009.01,Hot,Neptunian,gas,metals-rich,non-habitable,,4.95,,2.94,0.19,0.57,1.30,        4.011579,        4.011579,        4.011580,360.6,360.6,360.6,,,,1.0,-21.04,5.59,175.14,0.6344,0.00,0.63,90.0,0.0,KOI-4009,,,Lyr,F,1.11,1.10,6210.0,1.614514,0.000,0.000,15.2,1474.67,18.8897,45.2745,-28.2,0.9240,2,0,0.929,2.167,-1.48,2.52,-0.41,0.25,,0.00,0.00,0.45,0,0,0,0,transit,2015
KOI-4009.02,,4009.02,Hot,Superterran,rocky-iron,metals-rich,non-habitable,,6.55,,1.78,1.16,2.07,1.92,        11.83813,        11.83813,        11.83813,472.6,472.6,472.6,515.3,515.3,515.3,7.6,-21.13,3.38,77.79,0.3693,0.00,0.37,90.0,0.0,KOI-4009,,,Lyr,F,1.11,1.10,6210.0,1.614514,0.000,0.000,15.2,1474.67,18.8897,45.2745,-29.4,1.5874,2,0,0.929,2.167,-1.90,-0.14,-0.02,0.34,0.00,0.00,0.00,0.37,0,0,0,0,transit,2015
